Orthogroup	Cr	Cr.expr	Cs	Cs.expr
OG0021283	MSYJ104600.1	50.4077	orange1.1t03197.1	71.9541
OG0021284	MSYJ099340.1	2.72721	Cs1g10110.1	0.289427
OG0021285	MSYJ166620.1	51.8835	Cs9g06370.1	42.753
OG0021286	MSYJ206230.1	10.459	Cs8g18000.1	5.72179
OG0021287	MSYJ227510.1	80.6314	Cs8g09680.1	88.109
OG0021288	MSYJ088370.1	23.7752	Cs6g11720.1	69.4037
OG0021289	MSYJ195890.1	12.2142	Cs4g17790.1	22.3878
OG0021290	MSYJ166270.1	0	Cs9g06710.1	0
OG0021291	MSYJ271790.1	0.753593	Cs9g15420.1	1.34643
OG0021292	MSYJ020430.1	35.8849	Cs8g17170.1	31.6257
OG0021293	MSYJ204470.1	62.9577	Cs8g19790.1	41.7537
OG0021294	MSYJ209750.1	0	Cs7g13280.1	0
OG0021295	MSYJ255540.1	10.4636	Cs3g25910.1	14.3873
OG0021296	MSYJ233060.1	41.212	Cs5g03640.1	2.42841
OG0021297	MSYJ083460.1	0	Cs2g22150.1	0
OG0021298	MSYJ027280.1	0	Cs2g21710.1	0
OG0021299	MSYJ249970.1	3.57766	Cs3g21500.1	4.52119
OG0021300	MSYJ123460.2	0	Cs4g07220.2	10.3127
OG0021301	MSYJ210010.1	19.1638	Cs7g13540.1	15.2345
OG0021302	MSYJ229090.1	0.767431	Cs8g07430.1	0.565493
OG0021303	MSYJ253750.1	11.7803	Cs3g27700.2	15.4786
OG0021304	MSYJ121200.1	4.61579	Cs4g04860.1	4.02609
OG0021305	MSYJ023810.1	0	Cs7g05250.1	0
OG0021306	MSYJ113080.1	0	orange1.1t01742.1	0
OG0021307	MSYJ283500.1	0	Cs1g06640.1	0.792942
OG0021308	MSYJ231290.1	0	Cs5g05560.1	0
OG0021309	MSYJ278840.1	5.81636	Cs1g25870.1	3.12201
OG0021310	MSYJ107560.2	13.5083	Cs1g02860.2	4.02688
OG0021311	MSYJ000540.1	0.123207	Cs3g03960.1	1.67327
OG0021312	MSYJ028090.1	19.2393	Cs2g20850.1	0.0611188
OG0021313	MSYJ002480.1	27.9705	Cs8g10260.1	71.5746
OG0021314	MSYJ014390.1	3.39268	orange1.1t01912.1	0.238268
OG0021315	MSYJ219730.1	0	Cs5g30180.1	0
OG0021316	MSYJ123550.1	6.16803	Cs4g07310.1	1.53108
OG0021317	MSYJ232190.2	0.622794	Cs5g04600.4	9.25914
OG0021318	MSYJ030420.1	16.7552	Cs6g10780.1	52.1702
OG0021319	MSYJ266220.1	0	orange1.1t03774.1	0.0943816
OG0021320	MSYJ121650.1	1.37972	Cs4g05400.1	0.15432
OG0021321	MSYJ283280.1	3.35125	Cs1g06410.1	6.41727
OG0021322	MSYJ017620.1	0.41038	Cs6g07640.1	0
OG0021323	MSYJ205380.1	0.0863388	Cs8g18800.1	0.041011
OG0021324	MSYJ253600.1	24.8324	Cs3g27830.1	16.0986
OG0021325	MSYJ020580.1	0.255278	Cs8g17340.1	0
OG0021326	MSYJ170530.1	6.09337	Cs7g24790.1	3.09589
OG0021327	MSYJ257070.1	102.264	Cs3g24310.1	6.15944
OG0021328	MSYJ215380.1	0	orange1.1t05658.1	0
OG0021329	MSYJ082630.1	0	Cs1g05820.1	2.00827
OG0021330	MSYJ133710.1	161.198	Cs2g12640.1	53.9502
OG0021331	MSYJ148000.1	102.75	Cs4g19620.1	101.492
OG0021332	MSYJ250010.2	29.1686	Cs3g21530.3	2.1805
OG0021333	MSYJ033780.1	14.8338	Cs6g14570.1	10.6627
OG0021334	MSYJ156950.1	25.8201	Cs7g05630.2	113.987
OG0021335	MSYJ010010.1	7.80049	Cs3g12090.1	7.38015
OG0021336	MSYJ158250.3	1.85128	Cs7g23300.2	5.46376
OG0021337	MSYJ101400.1	9.00576	Cs6g05940.1	4.84298
OG0021338	MSYJ206130.1	16.6344	Cs8g18070.1	7.8455
OG0021339	MSYJ209830.1	5.38365	Cs7g13360.1	0.550682
OG0021340	MSYJ076860.1	36.7205	Cs6g02560.1	77.168
OG0021341	MSYJ286540.1	23.3976	Cs5g19800.1	39.9225
OG0021342	MSYJ253370.1	0.322321	orange1.1t04027.1	0.0181006
OG0021343	MSYJ175890.1	0	Cs5g10720.1	0.0631473
OG0021344	MSYJ233580.1	0.402123	Cs5g03070.3	0
OG0021345	MSYJ052370.1	83.4829	Cs2g28040.1	18.0851
OG0021346	MSYJ269460.1	0.784488	Cs3g04000.1	3.967
OG0021347	MSYJ165130.1	0	Cs9g07850.1	0
OG0021348	MSYJ142390.1	0.128495	Cs9g01180.1	0.0159661
OG0021349	MSYJ059650.1	107.578	Cs2g27460.1	24.3449
OG0021350	MSYJ182500.1	361.141	Cs1g22550.1	153.307
OG0021351	MSYJ086850.1	2.07776	Cs4g08960.1	2.61259
OG0021352	MSYJ281040.1	19.7288	Cs7g19720.1	24.1173
OG0021353	MSYJ071250.4	23.1137	Cs7g07370.3	2.04792
OG0021354	MSYJ116460.1	0.238124	Cs9g13650.1	0.401996
OG0021355	MSYJ094200.1	0	Cs6g12800.1	0
OG0021356	MSYJ199250.1	7.60354	Cs2g18830.1	68.0814
OG0021357	MSYJ237230.1	0.212675	Cs6g03583.1	1.63239
OG0021358	MSYJ141180.1	369.654	Cs9g02340.1	620.501
OG0021359	MSYJ231160.1	0.0814653	Cs5g05690.1	0
OG0021360	MSYJ053910.1	0.0496635	orange1.1t03917.1	0.829738
OG0021361	MSYJ222480.1	0	Cs7g02635.1	2.72336
OG0021362	MSYJ002140.1	0.0224671	Cs4g14100.1	0
OG0021363	MSYJ000620.1	13.1122	Cs3g03790.1	6.14721
OG0021364	MSYJ171240.1	48.1746	Cs5g20730.1	36.0161
OG0021365	MSYJ232360.1	96.4908	Cs5g04350.1	36.9998
OG0021366	MSYJ111340.1	108.523	orange1.1t00488.1	153.064
OG0021367	MSYJ086810.1	0.131535	Cs4g09020.1	0
OG0021368	MSYJ167960.1	0	Cs3g12550.1	0
OG0021369	MSYJ014150.1	30.9798	Cs1g15400.1	27.5526
OG0021370	MSYJ019900.1	0	Cs8g16630.1	0
OG0021371	MSYJ022430.2	176.38	Cs5g29150.2	0.197911
OG0021372	MSYJ169980.1	77.8461	Cs9g11240.1	8.33755
OG0021373	MSYJ068370.1	4.51003	Cs3g14200.1	2.45937
OG0021374	MSYJ061400.1	258.827	Cs2g13910.1	31.7456
OG0021375	MSYJ189110.1	14.6827	Cs2g01690.1	25.1279
OG0021376	MSYJ023040.1	0	Cs6g10110.1	0.0689273
OG0021377	MSYJ051150.1	15.8304	Cs7g30560.1	30.3875
OG0021378	MSYJ054440.1	0	Cs2g08750.1	0
OG0021379	MSYJ122700.1	0	Cs4g06440.1	0.140923
OG0021380	MSYJ106470.1	35.2159	Cs5g09330.1	60.1616
OG0021381	MSYJ122370.1	42.8007	Cs4g06100.1	10.0906
OG0021382	MSYJ283590.1	0	Cs1g06780.1	0
OG0021383	MSYJ005760.1	48.2319	Cs1g02295.1	44.3786
OG0021384	MSYJ181650.1	0.370362	Cs3g01890.1	0.662395
OG0021385	MSYJ228130.1	28.7744	Cs4g12030.1	8.04752
OG0021386	MSYJ180150.1	0	Cs5g12630.1	0.170139
OG0021387	MSYJ170030.1	0.3401	Cs9g11170.1	0
OG0021388	MSYJ277500.1	3.16666	Cs1g24510.1	0.346711
OG0021389	MSYJ211440.2	0	Cs9g17620.3	0
OG0021390	MSYJ190180.1	3.71974	Cs4g03740.1	1.36253
OG0021391	MSYJ192800.1	48.21	Cs7g27700.1	7.31498
OG0021392	MSYJ090290.1	4.73007	Cs7g16470.1	0
OG0021393	MSYJ158020.1	25.1966	Cs7g20290.1	122.422
OG0021394	MSYJ159500.1	34.6317	orange1.1t04269.1	39.3056
OG0021395	MSYJ010170.1	0	Cs3g11870.1	0
OG0021397	MSYJ220460.1	0.0902542	Cs5g29420.1	0
OG0021398	MSYJ082190.1	0	Cs1g05320.1	0
OG0021399	MSYJ166740.1	0.673018	Cs9g06230.1	21.3405
OG0021400	MSYJ202410.1	4.09466	Cs5g23630.1	5.54657
OG0021401	MSYJ069120.1	114.739	Cs6g20170.1	39.0767
OG0021402	MSYJ041110.1	124.24	orange1.1t05608.1	0
OG0021403	MSYJ112030.1	0.314032	orange1.1t00563.1	0.151955
OG0021404	MSYJ020060.1	22.5063	Cs8g16800.1	25.1248
OG0021405	MSYJ196240.1	4.54112	Cs4g18160.1	0.120856
OG0021406	MSYJ031370.1	0.098041	orange1.1t02259.2	0.397624
OG0021407	MSYJ206510.1	15.6443	Cs8g17730.1	33.6031
OG0021408	MSYJ236320.1	0	Cs1g01230.1	0.430216
OG0021409	MSYJ096370.1	13.7879	Cs5g12480.1	15.7776
OG0021410	MSYJ188920.1	0.189056	Cs2g01910.1	0
OG0021411	MSYJ097500.1	4.83697	orange1.1t02609.1	0.0927375
OG0021412	MSYJ087840.1	10.6725	Cs3g12640.1	12.2804
OG0021413	MSYJ278650.1	8.24544	Cs1g25670.1	0.338687
OG0021414	MSYJ059430.1	0.125385	Cs2g27690.1	0
OG0021415	MSYJ061190.1	8.44744	Cs2g14140.1	11.0349
OG0021416	MSYJ048380.1	26.737	orange1.1t05486.1	8.69931
OG0021417	MSYJ166450.1	0.80816	Cs9g06520.1	0.941838
OG0021418	MSYJ039910.1	0.134765	Cs7g25160.1	0
OG0021419	MSYJ136660.1	0.0729057	orange1.1t03339.1	0.235551
OG0021420	MSYJ037910.1	179.428	Cs6g18950.1	1223.13
OG0021421	MSYJ033120.1	15.3747	Cs6g13910.1	10.3269
OG0021422	MSYJ050890.1	0	Cs7g30830.1	0
OG0021423	MSYJ108250.2	3.41027	Cs1g03570.3	0.698885
OG0021424	MSYJ059350.1	0.0129443	Cs2g27760.1	0.0417006
OG0021425	MSYJ217470.1	2.17404	Cs1g19710.1	0.865677
OG0021426	MSYJ210080.1	1.78799	Cs9g16080.1	2.3705
OG0021427	MSYJ247980.2	31.3853	Cs9g18030.3	27.8921
OG0021428	MSYJ257710.1	0.230466	Cs3g23650.1	1.64436
OG0021429	MSYJ182030.1	8.19894	Cs8g10660.1	4.02775
OG0021430	MSYJ254470.1	29.1298	Cs3g27010.1	15.4419
OG0021431	MSYJ269890.1	30.9929	Cs5g01540.2	25.7907
OG0021432	MSYJ126510.1	0.838233	Cs1g10340.1	0
OG0021433	MSYJ112210.1	0	orange1.1t00579.1	0
OG0021434	MSYJ148370.1	53.3961	Cs4g20010.1	55.6744
OG0021435	MSYJ161720.1	16.5869	Cs7g02660.1	7.01186
OG0021436	MSYJ088590.1	5.07711	Cs6g11950.1	5.54143
OG0021437	MSYJ210530.1	0	Cs9g16640.1	0.0707364
OG0021438	MSYJ165970.1	0.143566	Cs9g07010.1	0
OG0021439	MSYJ209100.1	7.64353	Cs7g12560.1	5.03605
OG0021440	MSYJ178560.1	127.282	Cs7g26710.1	25.9146
OG0021441	MSYJ097920.1	1.42064	Cs7g22210.1	0.690771
OG0021442	MSYJ163070.1	12.8883	Cs7g01250.1	8.20714
OG0021443	MSYJ251120.1	33.131	Cs5g28090.1	4.05113
OG0021444	MSYJ019060.1	21.1911	Cs8g15770.1	14.2426
OG0021445	MSYJ149080.1	0	Cs8g12510.1	0
OG0021446	MSYJ275970.1	2.85087	Cs1g22910.1	1.02696
OG0021447	MSYJ121370.1	0.160616	Cs4g05070.1	0.103053
OG0021448	MSYJ023030.1	18.8133	Cs6g10120.1	72.5756
OG0021449	MSYJ038290.1	24.9177	Cs6g19320.1	24.8015
OG0021450	MSYJ183750.1	0.0124293	Cs2g07380.1	0.028051
OG0021451	MSYJ051230.1	0.203082	Cs7g30420.1	0.68299
OG0021452	MSYJ119630.1	10.2621	Cs6g21780.1	9.57681
OG0021453	MSYJ140430.1	32.4545	Cs9g03810.1	20.8684
OG0021454	MSYJ249290.1	2.89465	Cs7g27480.1	1.08171
OG0021455	MSYJ086740.1	0	Cs4g09110.1	0
OG0021456	MSYJ159530.1	11.8841	orange1.1t04275.1	12.8026
OG0021457	MSYJ130490.1	13.5797	orange1.1t03434.1	11.4563
OG0021459	MSYJ246880.1	0	Cs5g34110.1	0.155424
OG0021460	MSYJ092720.2	5.01385	Cs5g06980.1	11.6159
OG0021461	MSYJ244120.1	49.919	Cs9g11970.1	1.6503
OG0021462	MSYJ197130.1	89.5034	Cs8g14230.1	220.781
OG0021463	MSYJ020370.1	14.1409	Cs8g17110.1	28.1627
OG0021464	MSYJ166710.1	89.3438	Cs9g06270.1	133.723
OG0021465	MSYJ236860.1	0	orange1.1t05491.1	0
OG0021466	MSYJ235270.1	127.092	Cs2g14470.1	171.59
OG0021467	MSYJ036410.1	19.7828	Cs6g17420.1	22.3886
OG0021468	MSYJ089880.1	3.90595	Cs7g16980.2	9.63818
OG0021469	MSYJ039650.1	0	orange1.1t01989.1	0
OG0021470	MSYJ075580.1	0.0455593	Cs4g02660.1	0
OG0021471	MSYJ132230.1	4.10127	Cs2g11110.1	0.612649
OG0021472	MSYJ166380.1	0.131339	Cs9g06600.1	0.0509861
OG0021473	MSYJ086600.1	0	Cs4g09250.1	1.35337
OG0021474	MSYJ117830.1	0.300583	Cs9g18290.1	1.26851
OG0021475	MSYJ001110.1	17.8467	orange1.1t01036.2	51.861
OG0021476	MSYJ112010.1	0	orange1.1t00561.1	0
OG0021477	MSYJ129180.1	0	Cs8g07000.1	1.75198
OG0021478	MSYJ101890.1	1.21179	Cs6g05350.1	0
OG0021479	MSYJ259630.1	525.852	Cs3g11410.1	1178.23
OG0021480	MSYJ085830.1	11.8284	Cs3g19720.1	12.987
OG0021481	MSYJ246360.1	10.4975	Cs8g05970.1	10.869
OG0021482	MSYJ048130.1	122.62	Cs1g20370.1	101.19
OG0021483	MSYJ127500.1	9.25775	orange1.1t00038.1	2.03827
OG0021484	MSYJ098190.1	0	Cs6g04510.1	2.16866
OG0021485	MSYJ084360.1	6.99907	Cs7g25280.1	11.0804
OG0021486	MSYJ131410.1	307.84	Cs2g10240.1	30.0244
OG0021487	MSYJ020880.1	0	Cs7g27810.1	0
OG0021488	MSYJ067030.2	1.17486	Cs3g15420.2	2.35436
OG0021489	MSYJ170300.1	0	Cs9g10820.1	0
OG0021490	MSYJ118430.1	0.10428	Cs9g18950.1	0.131424
OG0021491	MSYJ035050.1	103.634	Cs6g16050.1	228.481
OG0021492	MSYJ209990.1	20.8854	Cs7g13520.1	31.7608
OG0021493	MSYJ245190.1	54.1467	Cs8g04420.1	157.93
OG0021494	MSYJ148790.1	0	Cs4g20450.1	0
OG0021495	MSYJ208310.1	0	orange1.1t05181.1	1.5929
OG0021496	MSYJ018790.1	30.426	Cs8g15470.1	16.4434
OG0021497	MSYJ167520.1	0	Cs9g05330.1	0
OG0021499	MSYJ152160.1	0.389185	orange1.1t00075.1	0.186107
OG0021500	MSYJ236180.1	0	Cs1g01350.1	0
OG0021501	MSYJ116190.1	0.0957393	Cs9g13880.1	0
OG0021502	MSYJ050880.1	102.969	Cs7g30840.1	35.8817
OG0021503	MSYJ179660.1	0	Cs9g14570.1	0
OG0021504	MSYJ092250.1	11.3924	Cs5g07600.1	5.07034
OG0021505	MSYJ182970.1	72.5052	Cs2g08200.1	86.289
OG0021506	MSYJ209000.1	0	orange1.1t05194.1	0
OG0021507	MSYJ033050.1	7.15828	Cs6g13840.1	1.0132
OG0021508	MSYJ225550.1	0	Cs5g24570.1	0
OG0021509	MSYJ092060.1	0.158422	Cs5g07810.1	0
OG0021510	MSYJ112410.1	29.6343	orange1.1t00602.1	31.356
OG0021511	MSYJ225710.1	165.111	Cs5g24760.1	55.9463
OG0021512	MSYJ172740.1	0.515801	Cs5g23210.1	0.137991
OG0021513	MSYJ162000.2	17.6072	Cs7g02390.3	79.2891
OG0021514	MSYJ101130.1	8.62775	Cs6g06260.1	4.78086
OG0021515	MSYJ061740.1	0	Cs2g25480.1	0
OG0021516	MSYJ107830.2	22.2459	Cs1g03130.2	5.4479
OG0021517	MSYJ189940.1	0.800573	Cs4g04040.1	0.61804
OG0021518	MSYJ086110.1	30.7383	Cs4g09800.1	44.1063
OG0021519	MSYJ117040.1	9.911	Cs5g22000.1	3.17177
OG0021520	MSYJ055740.1	21.9092	orange1.1t03094.1	0
OG0021521	MSYJ142280.1	40.9848	Cs9g01290.1	18.2685
OG0021522	MSYJ233550.1	0	Cs5g03130.1	0
OG0021523	MSYJ002950.1	0.351329	orange1.1t02150.1	0.0288059
OG0021524	MSYJ018640.1	0.0621439	Cs7g17780.1	0
OG0021525	MSYJ096390.1	0.716773	Cs5g12460.1	0.363998
OG0021526	MSYJ160640.1	20.4455	Cs7g03710.1	0.463573
OG0021527	MSYJ279620.1	11.212	Cs1g26640.1	3.8453
OG0021528	MSYJ018610.1	0.0871802	Cs7g17790.1	0.0640147
OG0021529	MSYJ248750.1	0	orange1.1t03251.1	0
OG0021530	MSYJ053940.1	0.410604	orange1.1t05012.1	0.119512
OG0021531	MSYJ119280.1	8.258	Cs6g22150.1	7.65634
OG0021532	MSYJ006330.1	61.1915	orange1.1t03900.1	151.701
OG0021533	MSYJ276860.1	7.61635	Cs1g23880.1	2.35739
OG0021534	MSYJ258470.1	8.30786	Cs3g22940.1	11.5992
OG0021535	MSYJ247370.1	180.374	Cs8g09060.1	198.307
OG0021536	MSYJ228830.1	238.71	Cs4g11150.3	3.39697
OG0021537	MSYJ186840.1	0.0466197	Cs2g04100.1	0
OG0021538	MSYJ232540.1	0	Cs5g04160.1	0.0390998
OG0021539	MSYJ184160.1	0.0678585	Cs2g06950.1	0.581807
OG0021541	MSYJ064310.3	4.41795	Cs3g18390.2	1.79374
OG0021542	MSYJ278470.1	2.12057	Cs1g25480.1	0.722953
OG0021543	MSYJ121470.1	0	Cs4g05180.1	0.135419
OG0021544	MSYJ145660.1	68.8137	Cs7g29280.1	156.908
OG0021545	MSYJ254050.1	38.7031	Cs3g27390.1	24.3086
OG0021546	MSYJ103990.1	0.57315	Cs4g17320.1	0.640244
OG0021547	MSYJ104910.1	209.194	orange1.1t04248.1	13.5916
OG0021548	MSYJ138250.1	11.1595	Cs1g13070.1	3.98552
OG0021549	MSYJ234220.1	18.117	Cs5g02420.1	1.75186
OG0021550	MSYJ245790.1	13.6627	Cs8g05040.1	3.26272
OG0021551	MSYJ156470.1	0.138041	Cs7g06160.1	0
OG0021552	MSYJ017860.1	0	Cs6g07410.1	0.0331372
OG0021553	MSYJ045570.1	0	orange1.1t03062.1	0
OG0021554	MSYJ140190.1	67.0007	Cs9g04040.1	34.3555
OG0021555	MSYJ109520.1	0.233594	orange1.1t00298.1	0.513708
OG0021556	MSYJ105660.1	13.3446	Cs5g08560.1	2.80197
OG0021557	MSYJ079770.1	10.2967	Cs5g32950.1	7.61051
OG0021558	MSYJ062000.1	15.0134	Cs5g15220.1	5.82032
OG0021559	MSYJ090340.1	1.09374	Cs7g16450.1	0.0766943
OG0021560	MSYJ277080.1	8.86504	Cs1g24080.1	9.21335
OG0021561	MSYJ217580.1	0.645163	Cs5g32520.1	0
OG0021562	MSYJ231690.1	81.34	Cs5g05140.1	77.3147
OG0021563	MSYJ115990.1	0.53473	Cs9g14110.1	0.189094
OG0021564	MSYJ055410.1	0.804189	Cs3g20350.1	0.0403511
OG0021565	MSYJ152150.1	0	orange1.1t00079.1	0
OG0021566	MSYJ153350.1	0.269234	orange1.1t00010.1	0.111198
OG0021567	MSYJ093770.1	2.17908	Cs5g05940.1	2.02973
OG0021568	MSYJ121220.1	34.6841	Cs4g04890.1	46.2025
OG0021569	MSYJ224130.1	0.179045	Cs7g28490.1	0.155607
OG0021570	MSYJ107780.1	40.2274	Cs1g03080.1	43.3474
OG0021571	MSYJ140110.1	0.529819	Cs9g04120.1	0
OG0021572	MSYJ135100.1	42.1871	Cs2g16860.1	43.6003
OG0021573	MSYJ083450.1	163.231	Cs2g22160.1	268.975
OG0021574	MSYJ213070.1	8.86482	Cs7g32510.1	5.86838
OG0021575	MSYJ239120.1	0	Cs9g08700.1	0.432474
OG0021576	MSYJ277320.1	1.25886	Cs1g24300.1	1.23811
OG0021577	MSYJ029490.1	0	Cs8g12000.3	0
OG0021578	MSYJ279640.1	16.3497	Cs1g26680.1	14.4672
OG0021579	MSYJ071210.1	0.165783	Cs7g07410.1	0.18816
OG0021580	MSYJ150900.1	9.45491	Cs7g20730.1	22.2699
OG0021581	MSYJ248430.1	0.0639406	orange1.1t03283.1	0.1405
OG0021582	MSYJ046120.1	183.416	Cs1g22330.1	120.722
OG0021583	MSYJ108900.1	0.324092	orange1.1t00232.1	0
OG0021584	MSYJ243010.1	6.69434	Cs7g14930.1	7.2956
OG0021585	MSYJ093840.1	0.69415	Cs5g05870.1	2.32484
OG0021586	MSYJ256850.3	0	Cs3g24550.4	1.2856e-09
OG0021587	MSYJ017440.1	2.37395	Cs6g07850.1	0.168365
OG0021588	MSYJ078770.1	13.7813	Cs5g35000.1	1.52921
OG0021589	MSYJ218560.1	7.84731	Cs5g31380.1	12.0143
OG0021590	MSYJ162680.1	0	Cs7g01690.1	0
OG0021591	MSYJ056820.1	305.746	Cs2g19060.1	118.829
OG0021592	MSYJ164550.1	16.5789	Cs2g15710.1	11.7791
OG0021593	MSYJ154350.1	0	orange1.1t00838.1	0
OG0021594	MSYJ070340.1	37.511	Cs9g03030.1	9.133
OG0021595	MSYJ012090.1	1.2342	Cs1g17770.1	4.4425
OG0021596	MSYJ021880.1	13.3202	orange1.1t02500.1	7.54025
OG0021597	MSYJ180610.1	2.55901	orange1.1t05095.1	0.303387
OG0021598	MSYJ205220.1	0	Cs8g18950.1	0
OG0021599	MSYJ039380.1	53.406	Cs3g05390.1	94.9059
OG0021600	MSYJ117800.1	0	Cs9g18190.1	0
OG0021601	MSYJ070740.1	106.278	Cs9g03480.1	208.643
OG0021602	MSYJ021320.1	13.1471	Cs4g13570.1	15.2181
OG0021603	MSYJ037650.1	65.4032	Cs6g18700.1	24.9601
OG0021604	MSYJ272080.1	0	Cs9g15760.1	0
OG0021605	MSYJ150150.1	0	orange1.1t05143.1	0
OG0021606	MSYJ057480.1	0	Cs5g19170.1	0
OG0021607	MSYJ095210.1	0	Cs8g15090.1	0
OG0021608	MSYJ064880.1	3.35477	Cs3g17770.1	4.76565
OG0021609	MSYJ269910.5	4.41339	Cs5g01520.1	1.9003
OG0021610	MSYJ249980.1	3.02269	Cs3g21510.1	0.975755
OG0021611	MSYJ030240.1	32.7231	Cs6g10570.1	44.4844
OG0021612	MSYJ283460.1	0.0191585	Cs1g06610.1	0.250437
OG0021613	MSYJ024410.1	0.0455305	orange1.1t01085.1	0
OG0021614	MSYJ085840.1	0.349951	Cs3g19710.1	0
OG0021615	MSYJ251470.1	19.1378	Cs5g27690.1	36.2597
OG0021616	MSYJ227820.1	6.60065	Cs6g14760.1	8.00256
OG0021617	MSYJ228870.1	0	Cs4g11110.1	0
OG0021618	MSYJ184470.1	1298.15	Cs2g06620.1	1188.31
OG0021619	MSYJ070530.1	2.20023	Cs9g03230.1	0.759805
OG0021620	MSYJ159990.1	0.20135	Cs7g04390.1	0.341905
OG0021621	MSYJ225060.1	41.5433	orange1.1t03673.1	56.6145
OG0021622	MSYJ162430.2	27.2829	Cs7g01930.2	0.219467
OG0021623	MSYJ081820.1	342.124	Cs1g04970.1	258.012
OG0021624	MSYJ213380.1	26.4522	Cs7g32170.1	98.0554
OG0021625	MSYJ164510.2	14.8283	Cs2g15670.2	1.28404
OG0021626	MSYJ016210.2	14.1211	orange1.1t02345.3	0.736447
OG0021627	MSYJ216740.1	100.885	Cs2g08390.1	63.3359
OG0021628	MSYJ011590.1	86.0312	Cs1g18270.1	188.117
OG0021629	MSYJ040830.1	22.4855	orange1.1t00656.1	23.1012
OG0021630	MSYJ021390.1	0	Cs4g13490.1	0
OG0021631	MSYJ011610.1	5.68747	Cs1g18250.1	4.75388
OG0021632	MSYJ065250.1	199.736	Cs3g17330.1	212.85
OG0021633	MSYJ090460.1	7.07491	Cs7g16350.1	1.4671
OG0021634	MSYJ121540.3	5.33225	Cs4g05260.1	12.3747
OG0021635	MSYJ128930.1	0	Cs8g09570.1	0.219059
OG0021636	MSYJ059710.1	0.186385	Cs2g27370.1	0.34881
OG0021637	MSYJ082710.1	5.75451	Cs1g05910.1	0.558418
OG0021638	MSYJ166520.2	0	Cs9g06460.7	4.85144
OG0021639	MSYJ257130.1	7.03382	Cs3g24250.1	11.5395
OG0021640	MSYJ277370.1	4.75367	Cs1g24360.1	1.35291
OG0021641	MSYJ136170.1	1221.15	Cs5g16780.1	8.86564
OG0021642	MSYJ018600.1	0.23067	Cs7g17800.1	0
OG0021643	MSYJ225350.1	91.8621	Cs5g24360.1	224.82
OG0021644	MSYJ078940.1	0	Cs5g35160.1	0
OG0021645	MSYJ089960.1	34.0941	Cs7g16900.1	7.69068
OG0021646	MSYJ033410.1	2.88184	Cs6g14190.1	0.304653
OG0021647	MSYJ007060.1	1.02566	Cs5g13070.1	1.42722
OG0021648	MSYJ264790.1	14.7895	Cs7g11560.1	38.629
OG0021649	MSYJ084580.1	102.964	Cs5g27970.1	138.001
OG0021650	MSYJ042230.1	13.7994	Cs1g15170.1	33.1812
OG0021651	MSYJ111690.1	0.957613	orange1.1t00528.1	0
OG0021652	MSYJ036430.1	5.83211	Cs6g17440.1	6.2796
OG0021653	MSYJ158180.1	27.0142	Cs7g23170.1	12.9259
OG0021654	MSYJ032350.2	5.52972	Cs6g13180.1	103.192
OG0021655	MSYJ144880.1	3.0068	Cs4g10580.1	0.451151
OG0021656	MSYJ234250.1	12.4017	Cs5g02390.1	5.33708
OG0021657	MSYJ064450.1	0	Cs3g18250.1	0
OG0021658	MSYJ270170.2	1.64653	Cs5g01240.1	0
OG0021660	MSYJ028600.3	2.91966	Cs2g20270.3	13.2176
OG0021661	MSYJ140090.1	66.677	Cs9g04150.1	73.6209
OG0021662	MSYJ221290.1	0.0887677	orange1.1t04305.1	0.0650467
OG0021663	MSYJ220610.1	43.3131	Cs5g29280.1	4.85099
OG0021664	MSYJ101630.1	50.2798	Cs6g05620.1	5.82313
OG0021665	MSYJ276020.1	0.586072	Cs1g22960.1	0
OG0021666	MSYJ190670.1	0	Cs4g03270.1	0
OG0021667	MSYJ219660.1	0.0510414	Cs5g30220.1	0
OG0021668	MSYJ177210.2	9.14774	Cs5g12120.2	23.1515
OG0021669	MSYJ102170.1	1.4016	Cs6g03770.1	2.17439
OG0021670	MSYJ260660.1	0	Cs2g14700.2	14.9321
OG0021671	MSYJ197760.1	2.26693	Cs3g03130.1	2.05478
OG0021672	MSYJ276590.1	154.611	Cs1g23610.1	31.8861
OG0021673	MSYJ029140.1	11.9333	Cs2g19670.1	4.73199
OG0021674	MSYJ129430.1	1.16044	Cs5g28360.1	0.140178
OG0021675	MSYJ173110.1	0	Cs5g22860.1	0
OG0021676	MSYJ166080.1	6.01662	Cs9g06900.1	9.94382
OG0021677	MSYJ210260.1	144.439	Cs9g16350.1	30.4309
OG0021678	MSYJ106120.1	0.9192	Cs5g09000.1	1.19023
OG0021679	MSYJ218230.3	0	Cs5g31800.1	3.41274
OG0021680	MSYJ258150.1	5.54058	Cs3g23250.1	2.59967
OG0021681	MSYJ046250.1	0	Cs1g22220.1	0
OG0021682	MSYJ091210.1	0	Cs3g12160.1	0
OG0021683	MSYJ252650.1	0	Cs5g26430.1	0
OG0021684	MSYJ071480.1	53.4954	Cs7g07140.1	97.0836
OG0021685	MSYJ007520.1	3.4248	orange1.1t00716.1	3.46034
OG0021686	MSYJ205870.1	2.23531	Cs8g18320.1	0.670613
OG0021687	MSYJ034980.1	28.1272	Cs6g15980.1	11.6133
OG0021688	MSYJ117860.1	43.8703	Cs9g18340.1	53.3367
OG0021689	MSYJ086140.1	77.2361	Cs4g09770.1	34.9351
