	Orthogroup	Cr	Cr.expr	Crdist	Cs	Cs.expr	Csdist
7909	OG0018770	MSYJ250730.1	13.1635	-410	Cs5g34460.1	8.056610000000001	35
7910	OG0018771	MSYJ265970.1	0.0	1317996	orange1.1t03149.1	0.0	0
7911	OG0018772	MSYJ033560.1	2.07852	0	Cs6g14350.1	0.426762	0
7912	OG0018775	MSYJ085580.1	9.97304	1562834	Cs3g19990.1	4.68238	0
7913	OG0018778	MSYJ106480.1	27.0005	6103961	Cs5g09350.1	0.14868699999999999	29797224
7914	OG0018779	MSYJ202540.1	43.1962	-375	Cs5g23470.1	73.5979	366
7915	OG0018780	MSYJ172890.1	34.7651	523004	Cs5g23040.1	56.6039	439
7916	OG0018781	MSYJ205800.1	3.6606300000000003	1141	Cs8g18390.1	1.22831	-1207
7917	OG0018782	MSYJ134690.1	12.1263	2446	Cs2g13770.1	4.06995	2492
7918	OG0018784	MSYJ263380.1	18.852999999999998	0	Cs7g10110.1	1.9389900000000002	25719468
7919	OG0018785	MSYJ113790.1	11.4163	-264	orange1.1t01660.1	21.3045	279
7920	OG0018786	MSYJ221620.1	28.4363	0	orange1.1t02373.1	70.8067	0
7921	OG0018787	MSYJ165950.1	4.48963	1532066	Cs9g07040.1	30.6125	14048812
7922	OG0018789	MSYJ022610.1	0.0	1306725	Cs9g09560.1	0.0	11619217
7923	OG0018791	MSYJ203860.1	0.798215	0	Cs8g20380.1	1.53734	0
7924	OG0018792	MSYJ286630.1	9.19122	-140	Cs5g19970.1	2.74339	0
7925	OG0018793	MSYJ196930.1	18.5102	563662	Cs8g14080.1	9.47073	2863
7926	OG0018794	MSYJ045710.1	0.0	0	orange1.1t02304.1	0.0	0
7927	OG0018796	MSYJ119360.1	473.35	1003600	Cs6g22070.1	460.65	0
7928	OG0018797	MSYJ200580.1	78.0444	385656	Cs6g04230.1	54.9155	16304022
7929	OG0018798	MSYJ206610.1	0.0260644	-419	Cs8g17640.1	0.0	419
7930	OG0018800	MSYJ063160.1	4.71591	4377743	Cs3g19580.1	8.14719	0
7931	OG0018801	MSYJ031820.1	2.10102	0	orange1.1t02215.1	0.794238	0
7932	OG0018804	MSYJ253070.1	0.6540020000000001	0	Cs5g26040.1	0.09260410000000001	0
7933	OG0018805	MSYJ042450.1	4.6064	267269	Cs7g28190.1	2.0313	383
7934	OG0018806	MSYJ203800.1	268.91700000000003	0	Cs8g20430.1	417.816	0
7935	OG0018807	MSYJ248020.1	92.6786	-711	Cs9g18000.1	40.2831	596
7936	OG0018808	MSYJ030500.1	2.7951799999999998	1840954	Cs6g10940.1	0.589783	-247
7937	OG0018809	MSYJ262230.1	5.5122599999999995	0	Cs7g08960.1	1.9737900000000002	26565945
7938	OG0018810	MSYJ079080.1	0.0144668	966638	Cs4g15420.1	0.0	0
7939	OG0018811	MSYJ049330.1	1.7312299999999998	654	Cs1g19120.1	0.37240300000000004	5151
7940	OG0018812	MSYJ118590.1	32.09	302413	Cs9g19090.1	14.0555	-122
7941	OG0018813	MSYJ203160.1	12.9451	2194987	Cs8g21080.1	20.2069	0
7942	OG0018816	MSYJ224000.1	0.0	112	Cs7g28660.1	0.0	-112
7943	OG0018817	MSYJ164120.1	0.0	901960	Cs2g08620.1	0.0	25238765
7944	OG0018818	MSYJ167530.1	581.896	0	Cs9g05320.1	456.51599999999996	15321524
7945	OG0018819	MSYJ104020.1	120.931	213558	Cs4g17290.1	177.22299999999998	388
7946	OG0018820	MSYJ069320.1	10.3472	2169053	Cs6g20420.1	5.32501	-835
7947	OG0018824	MSYJ012540.1	47.4598	1325821	Cs1g17340.1	31.6256	160
7948	OG0018825	MSYJ147020.1	0.47445200000000004	1512346	Cs4g18640.1	0.056037800000000006	0
7949	OG0018827	MSYJ150350.1	17.6767	0	orange1.1t01581.1	24.7221	295
7950	OG0018828	MSYJ107850.1	0.0	-168	Cs1g03150.1	0.571747	20701207
7951	OG0018829	MSYJ178370.1	0.0	0	Cs7g26480.1	0.115639	0
7952	OG0018830	MSYJ145880.1	0.077333	0	Cs7g29070.1	0.0	691
7953	OG0018832	MSYJ270240.1	11.3268	2011880	Cs5g01160.1	1.51938	16029892
7954	OG0018834	MSYJ150830.1	6.2695099999999995	0	Cs7g20820.1	22.6294	0
7955	OG0018835	MSYJ056680.1	0.795369	0	Cs2g18935.1	0.120156	0
7956	OG0018837	MSYJ135160.1	110.225	53	Cs2g16940.1	129.719	81
7957	OG0018839	MSYJ125050.1	24.7354	1060035	orange1.1t02859.1	55.8291	0
7958	OG0018840	MSYJ222160.1	14.8282	0	orange1.1t01858.1	13.2627	0
7959	OG0018841	MSYJ261640.1	102.789	3374	Cs7g08370.1	59.0864	26948007
7960	OG0018842	MSYJ236060.1	1.33146	830476	Cs1g01480.1	0.0	28145241
7961	OG0018843	MSYJ208650.1	0.21781399999999998	2457025	Cs7g12120.1	0.33582199999999995	24143710
7962	OG0018844	MSYJ051400.1	157.376	455	Cs7g30260.1	219.62400000000002	-260
7963	OG0018845	MSYJ122540.1	0.0	0	Cs4g06270.1	0.049577800000000005	16068488
7964	OG0018846	MSYJ183620.1	1.06623	40	Cs2g07500.1	0.124386	26295623
7965	OG0018847	MSYJ136630.1	0.139717	1908328	orange1.1t03342.1	0.0	-544
7966	OG0018848	MSYJ256130.1	7.688339999999999	-1595	Cs3g25270.1	1.6348	-145
7967	OG0018851	MSYJ284720.1	5.60885	0	Cs1g08060.1	7.69038	20267032
7968	OG0018852	MSYJ238960.1	0.0	1383146	Cs4g13110.1	0.0	-67
7969	OG0018853	MSYJ079360.1	0.0399025	597016	Cs5g14040.1	0.061916599999999995	0
7970	OG0018854	MSYJ076150.1	0.0	953291	Cs6g09030.1	0.106241	0
7971	OG0018856	MSYJ029830.1	0.368244	0	Cs1g18890.1	0.0	0
7972	OG0018857	MSYJ184790.1	424.57599999999996	368	Cs2g06290.1	243.09599999999998	27255533
7973	OG0018858	MSYJ020640.1	1.82493	393	Cs8g17400.1	1.14101	364
7974	OG0018859	MSYJ235460.1	3.6307	563	Cs2g14270.1	54.1052	-426
7975	OG0018861	MSYJ100130.1	3.8489800000000005	1443442	Cs3g09710.1	0.416839	-44
7976	OG0018862	MSYJ137410.1	0.0	0	Cs1g04150.1	0.0	25345709
7977	OG0018863	MSYJ131250.1	7.63025	2271597	Cs2g10090.1	3.7215300000000004	23331750
7978	OG0018864	MSYJ137740.1	18.7191	-170	Cs3g09280.1	4.3988	-145
7979	OG0018865	MSYJ287020.1	11.9529	-153	orange1.1t00740.1	15.182	80013467
7980	OG0018866	MSYJ042480.1	109.83200000000001	245035	Cs7g28160.1	239.699	-215
7981	OG0018867	MSYJ030180.1	2.8980200000000003	997967	Cs6g10510.1	0.708475	-213
7982	OG0018869	MSYJ029920.1	23.6158	0	Cs1g18780.1	27.9426	0
7983	OG0018871	MSYJ081250.1	0.0	1406128	Cs1g04450.1	0.0	24885152
7984	OG0018872	MSYJ038020.1	49.1696	-1100	Cs6g19070.1	22.3151	-405
7985	OG0018873	MSYJ155340.1	84.1057	-439	Cs7g13730.1	51.2757	22612210
7986	OG0018875	MSYJ073710.1	24.5206	262405	Cs9g11590.1	28.2917	8840982
7987	OG0018877	MSYJ048860.1	20.8712	0	Cs1g19670.1	31.2282	0
7988	OG0018878	MSYJ032510.1	0.0261822	0	Cs6g13320.1	0.0	0
7989	OG0018879	MSYJ143760.1	32.7459	0	Cs8g03040.1	37.0502	12514021
7990	OG0018881	MSYJ065540.1	4.77732	265	Cs3g17020.1	9.06795	355
7991	OG0018882	MSYJ148450.1	3.9300800000000002	0	Cs4g20080.1	6.74205	0
7992	OG0018883	MSYJ175560.1	7.59815	2415492	Cs5g10410.1	8.7852	28870933
7993	OG0018884	MSYJ007010.1	27.444000000000003	-8	Cs5g13100.2	21.7582	-79
7994	OG0018885	MSYJ178010.1	26.0629	206	orange1.1t03756.1	39.2315	-312
7995	OG0018887	MSYJ261090.1	17.6059	2837812	Cs2g15150.1	7.15153	1355
7996	OG0018888	MSYJ104480.1	0.0	1344269	orange1.1t03217.1	0.0	-244
7997	OG0018889	MSYJ120020.1	1.06346	612723	Cs6g21350.1	0.24201199999999998	-493
7998	OG0018890	MSYJ012730.1	22.1489	1196175	Cs1g17150.1	18.8182	219
7999	OG0018891	MSYJ104100.1	3.4721900000000003	269816	Cs4g17210.1	1.561	-68
8000	OG0018892	MSYJ249420.1	11.2669	2708179	Cs3g20900.1	13.5643	0
8001	OG0018893	MSYJ015360.1	0.0	401	Cs3g08380.1	0.0	-710
8002	OG0018894	MSYJ056100.1	35.2148	1320	Cs2g18330.1	22.6457	1298
8003	OG0018895	MSYJ285240.1	0.678974	486	orange1.1t01526.1	0.973195	-404
8004	OG0018896	MSYJ211130.2	10.5744	0	Cs9g17260.1	9.9545	420
8005	OG0018898	MSYJ076020.1	17.9127	1545710	Cs6g08900.1	9.5005	-365
8006	OG0018900	MSYJ205260.1	0.465509	0	Cs8g18920.1	0.0942053	538
8007	OG0018901	MSYJ134700.1	0.30786199999999997	926	Cs2g13780.1	0.0	850
8008	OG0018902	MSYJ178720.1	3.12399	0	Cs7g26900.1	0.415684	0
8009	OG0018903	MSYJ224200.1	0.0	0	Cs7g28420.1	0.0	0
8010	OG0018905	MSYJ102940.1	0.499784	251	Cs3g09360.1	0.0	-251
8011	OG0018906	MSYJ046170.1	15.3886	2803250	Cs1g22290.1	21.6014	0
8012	OG0018907	MSYJ189090.1	0.15241300000000002	-1880	Cs2g01720.1	0.0	30204278
8013	OG0018909	MSYJ063210.1	11.8246	4345652	Cs3g19530.1	6.06989	-340
8014	OG0018910	MSYJ203660.1	0.0	1866180	Cs8g20550.1	0.0	0
8015	OG0018911	MSYJ093890.1	19.4267	1476	Cs5g05820.1	4.34243	31973646
8016	OG0018912	MSYJ200480.1	131.548	-491525	Cs6g04940.1	112.67200000000001	15166331
8017	OG0018914	MSYJ041980.1	402.869	656208	Cs1g14890.1	409.348	-189
8018	OG0018915	MSYJ204980.1	12.9138	0	Cs8g19280.1	8.847389999999999	0
8019	OG0018916	MSYJ087390.1	36.9247	-652	Cs4g08330.3	46.8154	14451528
8020	OG0018917	MSYJ049830.1	63.5818	-165	Cs7g31900.1	45.7941	76
8021	OG0018918	MSYJ056940.1	31.6829	-153	Cs2g19190.1	30.8028	-121
8022	OG0018919	MSYJ177500.1	25.7496	-253	Cs7g25850.1	13.3983	-164
8023	OG0018920	MSYJ233860.1	0.0	-375	Cs5g02790.1	0.0	11770457
8024	OG0018921	MSYJ013510.1	0.0	0	Cs1g16023.1	0.0	0
8025	OG0018922	MSYJ244490.1	29.3514	955177	Cs8g03690.3	35.6731	16434939
8026	OG0018923	MSYJ103080.1	0.451709	419463	Cs8g01090.1	0.431062	22610863
8027	OG0018925	MSYJ001010.1	32.2489	782166	orange1.1t01026.1	10.1353	443
8028	OG0018926	MSYJ165390.1	14.4622	1833453	Cs9g07560.1	8.42632	13746532
8029	OG0018927	MSYJ035840.1	1.0695299999999999	-507	Cs6g16870.1	0.184942	-132
8030	OG0018929	MSYJ061920.1	4.52528	186499	Cs2g25290.1	2.27127	-6461
8031	OG0018931	MSYJ132160.1	1.23692	0	Cs2g10990.1	2.61342	22535498
8032	OG0018932	MSYJ135650.1	5.686319999999999	900	Cs2g17500.1	0.41694899999999996	910
8033	OG0018933	MSYJ250090.1	6.09748	554	Cs3g21660.1	8.68479	288
8034	OG0018934	MSYJ162170.1	5.5540400000000005	0	Cs7g02210.1	4.7176800000000005	31425889
8035	OG0018935	MSYJ201510.1	4.2098	612931	Cs2g22320.1	1.60453	549
8036	OG0018936	MSYJ134670.1	22.9831	-199	Cs2g13750.1	27.8634	-34
8037	OG0018940	MSYJ106430.1	0.6567649999999999	6135140	Cs5g09290.1	5.1426300000000005	29835822
8038	OG0018941	MSYJ138990.1	0.0	3536683	Cs1g13820.1	0.0	0
8039	OG0018942	MSYJ177090.1	15.9576	0	Cs5g11990.1	26.7712	27132939
8040	OG0018943	MSYJ131620.1	0.45124200000000003	4100541	Cs2g10410.1	0.345693	23057578
8041	OG0018944	MSYJ231480.1	67.8145	2309555	Cs5g05350.1	71.523	28659203
8042	OG0018945	MSYJ063340.1	2.2048099999999997	4249087	Cs3g19370.1	0.165978	-220
8043	OG0018946	MSYJ191300.1	17.749000000000002	0	Cs2g28970.1	32.785	0
8044	OG0018948	MSYJ175350.1	1.99899	3878709	Cs5g10150.1	1.21519	29122593
8045	OG0018949	MSYJ163210.1	5.36341	0	Cs7g01130.1	1.35151	32100821
8046	OG0018950	MSYJ024620.1	178.014	-1401	orange1.1t01103.1	218.701	442
8047	OG0018951	MSYJ061760.1	0.0	280852	Cs2g25460.1	0.0	-265
8048	OG0018952	MSYJ285510.1	148.894	531	Cs5g17270.1	127.742	0
8049	OG0018953	MSYJ021640.1	402.277	854	Cs4g13160.1	699.558	-763
8050	OG0018954	MSYJ077660.1	23.0583	680379	Cs3g01580.1	42.516000000000005	27983060
8051	OG0018955	MSYJ233560.1	12.5041	562	Cs5g03100.1	2.53277	13828613
8052	OG0018956	MSYJ095820.1	2.79183	-417	Cs7g27340.1	0.8476360000000001	-470
8053	OG0018958	MSYJ162580.1	0.0	0	Cs7g01790.1	0.0	31677878
8054	OG0018959	MSYJ026250.1	54.9613	110	Cs3g08870.1	49.8093	-369
8055	OG0018960	MSYJ092600.1	35.9078	929191	Cs5g07120.1	70.4936	31668159
8056	OG0018962	MSYJ118620.1	8.894630000000001	289424	Cs9g19120.1	12.327	-1675
8057	OG0018963	MSYJ188060.1	2.0013799999999997	0	Cs2g02820.1	1.9788700000000001	10629488
8058	OG0018964	MSYJ254580.1	20.1319	3012611	Cs3g26905.1	60.0345	122
8059	OG0018965	MSYJ000260.1	36.858000000000004	1093349	Cs3g04550.1	127.929	22972447
8060	OG0018967	MSYJ034120.1	320.459	-342	Cs6g15130.1	209.68900000000002	-402
8061	OG0018969	MSYJ164970.1	0.23835599999999998	68935	Cs2g16140.1	0.0566232	275
8062	OG0018971	MSYJ034190.1	0.0	-638	Cs6g15170.1	0.0601064	10
8063	OG0018972	MSYJ249880.1	38.1971	-237	Cs3g21400.1	7.6782699999999995	-288
8064	OG0018973	MSYJ011130.1	0.0	-24	Cs2g08495.1	10.3729	25555809
8065	OG0018974	MSYJ101410.1	27.4124	93	Cs6g05920.2	46.2022	13729026
8066	OG0018976	MSYJ002310.1	0.0	370721	orange1.1t01337.1	0.0	-32
8067	OG0018977	MSYJ003780.1	12.8132	454949	Cs8g08680.1	0.5448770000000001	15702507
8068	OG0018978	MSYJ156620.1	26.7042	-1296	Cs7g05970.1	40.2813	28884286
8069	OG0018981	MSYJ090180.1	297.121	288033	Cs7g16610.1	277.802	313
8070	OG0018982	MSYJ262660.1	3.14949	-5702	Cs7g09420.1	1.43484	26199670
8071	OG0018983	MSYJ012610.1	0.516471	1276039	Cs1g17270.1	0.0	0
8072	OG0018984	MSYJ257980.1	32.3602	-750	Cs3g23390.1	4.035880000000001	619
8073	OG0018986	MSYJ220800.1	7.78532	-361	Cs5g29040.1	4.03428	194
8074	OG0018987	MSYJ015920.1	0.0	0	orange1.1t01454.1	0.0	0
8075	OG0018988	MSYJ147150.1	15.5071	1406745	Cs4g18750.1	47.828	-444
8076	OG0018989	MSYJ218920.1	0.147318	4943040	Cs5g31010.1	0.0	389
8077	OG0018990	MSYJ047150.1	24.1272	89	Cs1g21320.1	0.6629659999999999	0
8078	OG0018991	MSYJ120980.1	34.0919	2355852	Cs4g04540.1	65.8255	17249176
8079	OG0018992	MSYJ063110.1	0.0	4413394	Cs4g09990.1	0.0	13275985
8080	OG0018993	MSYJ094770.1	28.9196	1258164	Cs8g14700.2	2.85243	0
8081	OG0018994	MSYJ107760.1	92.5951	663	Cs1g03060.1	72.5786	20133655
8082	OG0018997	MSYJ184920.1	0.0	-4057	Cs2g06160.1	0.0	27318282
8083	OG0018998	MSYJ023690.1	0.0	0	Cs6g09370.1	0.0	0
8084	OG0019000	MSYJ119940.1	4.13446	661018	Cs6g21430.1	6.035830000000001	-2307
8085	OG0019001	MSYJ249390.1	0.0	2731720	Cs7g27620.1	0.0	0
8086	OG0019002	MSYJ110440.1	18.5961	2790	orange1.1t00397.1	4.0449	48520737
8087	OG0019004	MSYJ166320.1	28.5399	34	Cs9g06660.1	29.3064	14320862
8088	OG0019005	MSYJ159670.1	0.333277	0	Cs3g06380.1	0.408071	20015847
8089	OG0019008	MSYJ046610.1	255.375	3695737	Cs1g21830.2	185.542	785
8090	OG0019009	MSYJ260790.2	6.16441	3098827	Cs2g14810.1	36.1378	-66
8091	OG0019010	MSYJ102760.1	0.0	0	Cs2g10180.1	0.0	23253271
8092	OG0019011	MSYJ071780.1	0.0	0	Cs7g06740.1	0.0	28251932
8093	OG0019012	MSYJ237670.1	6.812139999999999	-334	Cs8g06740.1	1.62471	17994574
8094	OG0019013	MSYJ114000.1	0.0559977	0	Cs5g33740.1	0.0	0
8095	OG0019014	MSYJ046770.1	56.853	3550857	Cs1g21670.1	22.3399	1364
8096	OG0019016	MSYJ112380.1	47.7795	356	orange1.1t00599.1	73.1776	62461958
8097	OG0019017	MSYJ092910.1	7.4749300000000005	728681	Cs5g06790.1	7.45737	31871903
8098	OG0019018	MSYJ131500.1	0.0400441	3974438	Cs2g10310.1	0.0403491	23156689
8099	OG0019019	MSYJ282240.1	2.20455	-519	Cs7g17470.1	0.10194	227
8100	OG0019020	MSYJ125730.1	0.923228	259	orange1.1t02182.1	0.09686260000000001	-309
8101	OG0019021	MSYJ183170.1	5.45303	801	Cs2g08010.1	0.275656	25987804
8102	OG0019025	MSYJ005540.1	12.2935	-248	orange1.1t01261.2	3.69425	-271
8103	OG0019026	MSYJ007440.1	38.6793	440	orange1.1t00725.1	32.1244	77948131
8104	OG0019027	MSYJ256770.1	20.0231	-2508	Cs3g24630.1	15.4881	3009
8105	OG0019028	MSYJ193820.1	1.3714899999999999	0	Cs2g01090.1	1.07229	30723950
8106	OG0019029	MSYJ064380.1	30.9722	-448	Cs3g18320.1	29.2112	140
8107	OG0019030	MSYJ136370.1	0.089072	937265	Cs1g02480.1	0.034930199999999995	16222550
8108	OG0019031	MSYJ049290.1	0.974721	-263	Cs1g19160.1	0.463157	60
8109	OG0019034	MSYJ013110.1	48.5614	1471	Cs1g16650.1	0.397588	-1383
8110	OG0019037	MSYJ231150.1	0.666743	2553302	Cs5g05700.1	0.542863	31170696
8111	OG0019038	MSYJ286670.1	6.77813	0	Cs3g03470.1	19.0595	25000336
8112	OG0019039	MSYJ230310.1	0.08464479999999999	-324	orange1.1t03528.1	0.194127	870
8113	OG0019040	MSYJ105500.1	18.2779	1070741	Cs5g08400.1	0.369938	30626136
8114	OG0019041	MSYJ188430.1	0.33419499999999996	95	Cs2g02430.1	0.0	29836973
8115	OG0019042	MSYJ163200.1	340.713	802	Cs7g01140.1	607.411	32099930
8116	OG0019043	MSYJ092270.1	14.6422	1263316	Cs5g07570.1	51.7756	31258261
8117	OG0019045	MSYJ120940.1	137.806	2392218	Cs4g04500.1	125.094	17284688
8118	OG0019047	MSYJ081520.1	0.499592	1973645	Cs1g04630.1	0.0	24632173
8119	OG0019048	MSYJ222130.1	23.5555	0	orange1.1t01855.1	33.6358	-31
8120	OG0019049	MSYJ231370.1	37.0778	2019361	Cs4g09430.1	16.4845	13615555
8121	OG0019050	MSYJ106690.1	14.7267	-889	Cs5g09560.1	2.39935	29637426
8122	OG0019051	MSYJ175570.1	36.472	2659677	Cs5g10430.1	50.0737	28837306
8123	OG0019053	MSYJ002070.1	24.7333	928572	Cs4g14020.1	38.128	0
8124	OG0019054	MSYJ173920.1	13.0202	1429014	Cs6g01520.1	9.019919999999999	20247889
8125	OG0019055	MSYJ123330.1	0.0	0	Cs4g07090.1	0.0	15409500
8126	OG0019056	MSYJ100930.1	31.4789	2069207	Cs6g06500.1	33.8281	12701781
8127	OG0019057	MSYJ159700.1	5.62345	203	Cs3g06420.1	1.25666	19960154
8128	OG0019059	MSYJ182540.1	22.6394	-528	Cs1g22510.1	17.8767	528
8129	OG0019060	MSYJ221820.1	201.783	0	orange1.1t01882.1	15.7362	29
8130	OG0019061	MSYJ263740.1	0.0	307	Cs7g10440.1	0.0	25488246
8131	OG0019062	MSYJ271930.1	0.05486269999999999	0	Cs9g15630.1	0.0504422	0
8132	OG0019063	MSYJ105640.1	2.52848	2048463	Cs5g08540.1	2.20649	30517523
8133	OG0019064	MSYJ164410.1	1.12586	536742	Cs2g15570.1	0.21289699999999998	1471
8134	OG0019066	MSYJ222630.1	0.0	0	Cs3g06720.1	0.0	19351040
8135	OG0019067	MSYJ004180.1	0.8695200000000001	659	Cs8g07900.1	0.3749	16786190
8136	OG0019068	MSYJ080070.1	10.0547	0	Cs5g32660.1	5.1563	47
8137	OG0019069	MSYJ277380.1	44.5442	10	Cs1g24370.1	73.4929	159
8138	OG0019070	MSYJ050820.1	46.423	766	Cs7g30900.1	92.8973	-838
8139	OG0019071	MSYJ083180.1	26.6772	2517	orange1.1t01090.1	30.3962	0
8140	OG0019072	MSYJ023090.1	85.3868	0	Cs6g10060.1	30.6432	0
8141	OG0019073	MSYJ170100.1	12.4163	0	Cs9g11050.1	7.35303	9804164
8142	OG0019074	MSYJ235950.1	40.8476	914105	Cs1g01570.1	67.8081	28067723
8143	OG0019076	MSYJ273260.1	0.0	-312	orange1.1t01633.1	0.34274299999999996	313
8144	OG0019077	MSYJ216770.1	29.1157	479	Cs2g08340.1	21.1343	25758306
8145	OG0019079	MSYJ033170.1	96.6487	-4892	Cs6g13950.1	24.0092	-4079
8146	OG0019080	MSYJ110360.1	18.3947	0	orange1.1t00390.1	11.6749	48038767
8147	OG0019081	MSYJ070760.1	2.38662	7422	Cs9g03500.1	0.46302600000000005	15744679
8148	OG0019082	MSYJ140180.1	0.623322	0	Cs9g04050.1	0.08737310000000001	16255220
8149	OG0019083	MSYJ176720.1	1.8550099999999998	-254	Cs5g11650.1	0.207909	27405080
8150	OG0019086	MSYJ008010.1	1.82907	-146	Cs9g12535.1	2.36401	421
8151	OG0019087	MSYJ187000.1	59.2908	0	Cs2g03930.2	83.0304	16623057
8152	OG0019088	MSYJ278660.1	387.778	632	Cs1g25680.1	41.5046	-667
8153	OG0019089	MSYJ223980.1	23.2632	-632	Cs7g28670.1	11.7962	0
8154	OG0019090	MSYJ223660.1	48.1236	419275	Cs7g28970.1	24.8319	252
8155	OG0019092	MSYJ278170.1	164.115	343	Cs1g25190.1	107.105	130
8156	OG0019093	MSYJ009690.1	3.5487699999999998	0	orange1.1t05721.1	1.2637399999999999	0
8157	OG0019094	MSYJ254070.1	23.1586	3329329	Cs3g27370.1	25.006	1091
8158	OG0019097	MSYJ156200.1	46.3811	1263582	Cs4g16080.1	72.2785	0
8159	OG0019099	MSYJ234510.1	75.6298	-3065	Cs5g02130.1	8.97968	35260958
8160	OG0019100	MSYJ051090.1	1.19499	0	Cs7g30650.1	2.4965200000000003	0
8161	OG0019101	MSYJ085230.1	2.64457	1816577	Cs3g20330.1	0.046694400000000004	-773
8162	OG0019102	MSYJ066840.1	0.07287180000000001	403	Cs3g15610.1	0.0	0
8163	OG0019104	MSYJ186250.1	2.10644	-1644	Cs2g04740.1	1.07969	21819725
8164	OG0019107	MSYJ135720.1	21.4454	0	Cs2g17560.1	28.8802	-17
8165	OG0019108	MSYJ187590.1	3.4398699999999995	-123	Cs2g03340.2	0.5175930000000001	13486575
8166	OG0019109	MSYJ160780.1	20.0944	272	Cs7g03580.1	30.1195	14503033
8167	OG0019111	MSYJ251710.1	9.50176	530	Cs5g27390.1	5.31599	-76
8168	OG0019112	MSYJ256550.1	60.7095	-797	Cs3g24870.1	14.5434	822
8169	OG0019114	MSYJ024950.1	1.81787	792	orange1.1t03009.1	0.241892	-429
8170	OG0019116	MSYJ144700.1	498.404	972672	Cs4g10930.1	1306.2	12397715
8171	OG0019117	MSYJ068650.1	6.02511	246	Cs3g13930.1	23.0898	0
8172	OG0019118	MSYJ236430.1	0.176963	369920	Cs1g01750.1	0.257653	27881734
8173	OG0019120	MSYJ094780.1	453.61800000000005	1249605	Cs8g14690.1	506.88	0
8174	OG0019121	MSYJ088400.1	1.99616	1735870	Cs6g11750.1	1.97712	0
8175	OG0019124	MSYJ050980.1	37.391999999999996	99	Cs7g30750.1	33.4884	-102
8176	OG0019126	MSYJ271080.1	39.8309	150	Cs3g04100.1	76.4517	23847628
8177	OG0019127	MSYJ142910.1	20.3498	4277	Cs8g02200.1	6.10387	21918646
8178	OG0019128	MSYJ032620.1	50.6034	220	Cs6g13440.1	117.51700000000001	171
8179	OG0019129	MSYJ263510.1	6.53865	104	Cs7g10240.1	5.60953	25623238
8180	OG0019130	MSYJ183800.1	30.8335	433	Cs2g07330.1	56.412	26422792
8181	OG0019131	MSYJ193660.1	0.037043599999999996	0	Cs2g29910.1	0.0985923	0
8182	OG0019134	MSYJ239720.1	15.6224	0	Cs9g10490.1	56.9463	10683706
8183	OG0019135	MSYJ210440.1	5.18759	0	Cs9g16570.2	0.668083	-420
8184	OG0019136	MSYJ123670.1	53.8983	-892	Cs4g07450.1	151.385	15189398
8185	OG0019137	MSYJ104600.1	50.9883	1103144	orange1.1t03197.1	75.5992	-2024
8186	OG0019139	MSYJ166620.1	52.4871	0	Cs9g06370.1	45.3181	14580356
8187	OG0019140	MSYJ158690.1	0.0	855	Cs7g23910.1	0.189099	-1003
8188	OG0019141	MSYJ110320.1	15.3048	0	orange1.1t00386.2	46.3468	47708271
8189	OG0019142	MSYJ206230.1	10.5961	352	Cs8g18000.1	6.03179	-349
8190	OG0019144	MSYJ227510.1	81.5726	544358	Cs8g09680.1	93.4258	14577912
8191	OG0019145	MSYJ233790.1	40.3406	0	Cs5g02860.2	22.7649	12306577
8192	OG0019146	MSYJ088370.1	24.285999999999998	1754528	Cs6g11720.1	73.876	29
8193	OG0019147	MSYJ195890.1	12.3433	0	Cs4g17790.1	23.4873	0
8194	OG0019148	MSYJ166270.1	0.0	-353	Cs9g06710.1	0.0	14277056
8195	OG0019149	MSYJ016510.1	14.5998	5289920	Cs2g28430.1	11.2344	-41
8196	OG0019150	MSYJ271790.1	0.7620819999999999	0	Cs9g15420.1	1.41916	0
8197	OG0019151	MSYJ062960.1	0.26716999999999996	3320702	Cs4g10130.1	0.192666	13134959
8198	OG0019152	MSYJ020430.1	36.2618	184	Cs8g17170.1	33.0608	143
8199	OG0019153	MSYJ132310.1	16.2682	0	Cs2g11190.1	22.4938	22396037
8200	OG0019154	MSYJ252470.1	16.4497	277	Cs5g26610.2	44.8687	0
8201	OG0019155	MSYJ204470.1	63.6934	1062	Cs8g19790.1	43.7743	211
8202	OG0019157	MSYJ209750.1	0.0	1332	Cs7g13280.1	0.0	23001862
8203	OG0019158	MSYJ086480.1	68.3985	-177	Cs4g09380.1	10.8668	13670952
8204	OG0019159	MSYJ255540.1	31.7515	-86	Cs3g25910.1	17.1371	121
8205	OG0019160	MSYJ233060.1	41.3744	373	Cs5g03640.1	2.56113	17673286
8206	OG0019161	MSYJ083460.1	0.0	0	Cs2g22150.1	0.0	0
8207	OG0019162	MSYJ027280.1	0.0	2791485	Cs2g21710.1	0.0	3075
8208	OG0019163	MSYJ241130.1	22.4602	174	Cs8g13170.3	29.1181	-155
8209	OG0019165	MSYJ210010.1	18.9399	-63	Cs7g13540.1	15.9759	22765488
8210	OG0019167	MSYJ121200.1	4.70266	2177087	Cs4g04860.1	4.23808	17006460
8211	OG0019169	MSYJ023810.1	0.0	457	Cs7g05250.1	0.0	24986803
8212	OG0019170	MSYJ113080.1	0.0	-377	orange1.1t01742.1	0.0	378
8213	OG0019171	MSYJ276560.1	0.0	2374259	Cs1g23580.1	0.47945	0
