Orthogroup	Species	Gene	Expr
OG0022688	Cr	MSYJ090650.1	0
OG0022689	Cr	MSYJ264220.1	28.4361
OG0022694	Cr	MSYJ107200.1	0.364379
OG0022695	Cr	MSYJ026500.1	0
OG0022696	Cr	MSYJ011850.1	37.3165
OG0022698	Cr	MSYJ236670.1	0.428341
OG0022699	Cr	MSYJ168580.1	0
OG0022700	Cr	MSYJ073380.1	0
OG0022701	Cr	MSYJ050520.1	44.835
OG0022703	Cr	MSYJ174100.1	0.10824
OG0022704	Cr	MSYJ271380.1	3.80207
OG0022705	Cr	MSYJ088880.1	0
OG0022706	Cr	MSYJ247910.1	4.45937
OG0022707	Cr	MSYJ116300.1	0.0232974
OG0022708	Cr	MSYJ109320.1	0
OG0022709	Cr	MSYJ234580.1	11.7903
OG0022710	Cr	MSYJ150010.1	218.226
OG0022711	Cr	MSYJ132740.1	72.5114
OG0022714	Cr	MSYJ278450.1	0
OG0022715	Cr	MSYJ215970.1	0
OG0022716	Cr	MSYJ071620.1	0
OG0022717	Cr	MSYJ186120.1	3.01424
OG0022718	Cr	MSYJ050060.1	6.23545
OG0022719	Cr	MSYJ054200.1	0
OG0022720	Cr	MSYJ183420.1	17.5038
OG0022721	Cr	MSYJ269380.1	109.565
OG0022722	Cr	MSYJ078910.1	24.7886
OG0022724	Cr	MSYJ275570.1	16.5054
OG0022725	Cr	MSYJ140960.1	0.140404
OG0022726	Cr	MSYJ115820.1	1.6561
OG0022727	Cr	MSYJ201960.1	1.25863
OG0022728	Cr	MSYJ064800.2	7.77977
OG0022729	Cr	MSYJ005890.1	0
OG0022731	Cr	MSYJ269700.1	49.3136
OG0022732	Cr	MSYJ231660.1	0.0980792
OG0022733	Cr	MSYJ210700.1	3.11693
OG0022734	Cr	MSYJ066980.1	0
OG0022736	Cr	MSYJ100870.1	8.98423
OG0022737	Cr	MSYJ141130.1	0
OG0022740	Cr	MSYJ251740.1	89.4785
OG0022742	Cr	MSYJ101900.1	1.45019
OG0022743	Cr	MSYJ195290.1	2.23909
OG0022744	Cr	MSYJ091980.1	0.091524
OG0022746	Cr	MSYJ089740.1	0
OG0022747	Cr	MSYJ230130.1	8.61359
OG0022748	Cr	MSYJ041040.1	1.10844
OG0022749	Cr	MSYJ221830.1	0
OG0022750	Cr	MSYJ285760.1	0
OG0022751	Cr	MSYJ030100.1	0
OG0022752	Cr	MSYJ021810.1	9.79839
OG0022753	Cr	MSYJ211640.1	17.6458
OG0022754	Cr	MSYJ022890.1	1.80616
OG0022756	Cr	MSYJ158810.1	0
OG0022757	Cr	MSYJ043380.2	0.324125
OG0022758	Cr	MSYJ270180.2	7.69611
OG0022759	Cr	MSYJ281200.1	0
OG0022760	Cr	MSYJ060560.1	0
OG0022761	Cr	MSYJ101840.1	24.3012
OG0022763	Cr	MSYJ157240.1	0.225515
OG0022764	Cr	MSYJ272640.1	9.13024
OG0022766	Cr	MSYJ249500.1	6.76966
OG0022767	Cr	MSYJ262640.1	0.44848
OG0022770	Cr	MSYJ098840.1	0
OG0022771	Cr	MSYJ268380.1	0.180643
OG0022773	Cr	MSYJ232860.1	44.1428
OG0022775	Cr	MSYJ129990.1	0
OG0022776	Cr	MSYJ099660.2	15.2728
OG0022777	Cr	MSYJ264470.1	19.1541
OG0022778	Cr	MSYJ053670.1	0
OG0022780	Cr	MSYJ255280.1	0
OG0022781	Cr	MSYJ032570.1	0
OG0022782	Cr	MSYJ021680.1	9.29803
OG0022784	Cr	MSYJ141010.1	32.7222
OG0022785	Cr	MSYJ124330.1	49.7575
OG0022786	Cr	MSYJ217690.1	1.91786
OG0022787	Cr	MSYJ126180.1	0.455763
OG0022789	Cr	MSYJ261230.1	25.7001
OG0022790	Cr	MSYJ082850.1	0
OG0022791	Cr	MSYJ027190.1	0
OG0022793	Cr	MSYJ130010.1	0
OG0022795	Cr	MSYJ073300.1	2.1776
OG0022797	Cr	MSYJ072860.1	0
OG0022798	Cr	MSYJ169290.1	0
OG0022800	Cr	MSYJ172550.1	0
OG0022804	Cr	MSYJ157270.1	0
OG0022808	Cr	MSYJ242920.1	8.69784
OG0022814	Cr	MSYJ089810.1	24.0539
OG0022815	Cr	MSYJ039810.1	0
OG0022816	Cr	MSYJ192240.1	20.6796
OG0022817	Cr	MSYJ145550.1	30.4558
OG0022818	Cr	MSYJ212100.1	27.0049
OG0022819	Cr	MSYJ166400.2	36.6206
OG0022820	Cr	MSYJ117540.1	0
OG0022821	Cr	MSYJ008450.1	0
OG0022822	Cr	MSYJ185430.1	23.9669
OG0022824	Cr	MSYJ276600.1	23.0886
OG0022827	Cr	MSYJ074570.1	0
OG0022828	Cr	MSYJ193470.1	0
OG0022830	Cr	MSYJ005450.1	0.144716
OG0022831	Cr	MSYJ115630.1	0.690633
OG0022832	Cr	MSYJ041950.1	0
OG0022833	Cr	MSYJ045080.1	0
OG0022834	Cr	MSYJ269400.1	3.67615
OG0022835	Cr	MSYJ132910.1	0.628776
OG0022837	Cr	MSYJ270550.3	18.1205
OG0022840	Cr	MSYJ030020.1	3.82697
OG0022841	Cr	MSYJ215580.1	0
OG0022842	Cr	MSYJ227080.1	0
OG0022845	Cr	MSYJ279370.1	0
OG0022846	Cr	MSYJ057560.1	0
OG0022847	Cr	MSYJ165330.1	65.9273
OG0022848	Cr	MSYJ232070.1	5.39339
OG0022850	Cr	MSYJ172840.1	0.317782
OG0022851	Cr	MSYJ097450.1	0
OG0022852	Cr	MSYJ223310.1	0
OG0022854	Cr	MSYJ098050.1	0
OG0022857	Cr	MSYJ227850.1	0
OG0022858	Cr	MSYJ061730.1	55.9158
OG0022859	Cr	MSYJ073030.1	9.22254
OG0022860	Cr	MSYJ009890.1	0
OG0022861	Cr	MSYJ007660.1	4.68737
OG0022862	Cr	MSYJ073280.1	0
OG0022864	Cr	MSYJ232250.1	38.7837
OG0022866	Cr	MSYJ101380.1	824.345
OG0022867	Cr	MSYJ211590.1	0
OG0022868	Cr	MSYJ283950.1	0
OG0022869	Cr	MSYJ225900.1	1.84963
OG0022870	Cr	MSYJ212980.1	0
OG0022871	Cr	MSYJ211820.1	0
OG0022873	Cr	MSYJ122350.4	6.78144
OG0022875	Cr	MSYJ227940.1	0
OG0022876	Cr	MSYJ032490.1	3.50883
OG0022877	Cr	MSYJ226150.1	0
OG0022878	Cr	MSYJ097960.1	0
OG0022880	Cr	MSYJ009350.1	0.473735
OG0022881	Cr	MSYJ098860.1	0
OG0022882	Cr	MSYJ077920.1	6.76902
OG0022883	Cr	MSYJ263540.1	0
OG0022884	Cr	MSYJ129670.1	9.51999
OG0022885	Cr	MSYJ043270.1	5.67384
OG0022886	Cr	MSYJ206810.1	0.083065
OG0022887	Cr	MSYJ276970.2	44.076
OG0022888	Cr	MSYJ177860.1	0
OG0022889	Cr	MSYJ049510.1	0.363034
OG0022890	Cr	MSYJ054850.1	0
OG0022891	Cr	MSYJ148970.1	3.30014
OG0022892	Cr	MSYJ073150.1	3.46582
OG0022893	Cr	MSYJ002540.1	1.73795
OG0022894	Cr	MSYJ240640.1	3.23447
OG0022895	Cr	MSYJ220560.1	0
OG0022896	Cr	MSYJ211790.1	0
OG0022897	Cr	MSYJ144320.1	0
OG0022899	Cr	MSYJ131520.1	3.26713
OG0022900	Cr	MSYJ221500.1	2.71267
OG0022901	Cr	MSYJ056700.1	0
OG0022902	Cr	MSYJ009950.1	3.54107
OG0022903	Cr	MSYJ253210.1	0
OG0022904	Cr	MSYJ115610.1	15.7414
OG0022905	Cr	MSYJ230850.1	0
OG0022906	Cr	MSYJ004920.1	0.622823
OG0022907	Cr	MSYJ060090.1	4.66976
OG0022908	Cr	MSYJ230180.1	0
OG0022909	Cr	MSYJ181430.1	0
OG0022912	Cr	MSYJ040710.1	0.11345
OG0022914	Cr	MSYJ227100.1	0
OG0022916	Cr	MSYJ185640.1	38.2338
OG0022918	Cr	MSYJ233940.2	144.126
OG0022919	Cr	MSYJ060020.1	0
OG0022920	Cr	MSYJ198560.1	8.48454
OG0022921	Cr	MSYJ174160.1	0
OG0022922	Cr	MSYJ108800.1	6.05419
OG0022925	Cr	MSYJ259440.1	0.0172983
OG0022926	Cr	MSYJ095490.4	268.348
OG0022927	Cr	MSYJ002770.1	0
OG0022928	Cr	MSYJ153650.1	0
OG0022929	Cr	MSYJ117490.1	0
OG0022930	Cr	MSYJ141880.1	0
OG0022934	Cr	MSYJ130750.1	0
OG0022936	Cr	MSYJ263150.1	0
OG0022937	Cr	MSYJ053700.1	0
OG0022938	Cr	MSYJ265390.1	4.65036
OG0022940	Cr	MSYJ138010.1	0
OG0022941	Cr	MSYJ035260.1	0
OG0022942	Cr	MSYJ049700.1	13.1453
OG0022944	Cr	MSYJ241630.1	0
OG0022947	Cr	MSYJ069900.1	89.268
OG0022949	Cr	MSYJ194960.1	0.0180973
OG0022950	Cr	MSYJ044670.1	0.902615
OG0022955	Cr	MSYJ249620.1	2.15618
OG0022956	Cr	MSYJ155490.1	5.62669
OG0022958	Cr	MSYJ200040.1	0
OG0022959	Cr	MSYJ221330.1	0
OG0022961	Cr	MSYJ202320.1	0.5641
OG0022963	Cr	MSYJ223880.1	0
OG0022964	Cr	MSYJ097660.1	0.653694
OG0022966	Cr	MSYJ003770.1	38.8434
OG0022969	Cr	MSYJ051600.1	14.3463
OG0022970	Cr	MSYJ194490.1	0
OG0022971	Cr	MSYJ276540.1	0.410173
OG0022975	Cr	MSYJ228140.1	0
OG0022976	Cr	MSYJ079010.1	16.4546
OG0022977	Cr	MSYJ255840.1	24.0724
OG0022978	Cr	MSYJ226920.1	0
OG0022979	Cr	MSYJ075620.1	8.8323
OG0022980	Cr	MSYJ270980.1	0
OG0022982	Cr	MSYJ203950.1	50.3013
OG0022983	Cr	MSYJ081070.1	9.6114
OG0022985	Cr	MSYJ087000.1	434.996
OG0022986	Cr	MSYJ031030.1	1394.61
OG0022987	Cr	MSYJ005330.1	0.93304
OG0022989	Cr	MSYJ138270.1	0
OG0022991	Cr	MSYJ274050.1	0.01073
OG0022992	Cr	MSYJ210220.1	0
OG0022993	Cr	MSYJ237480.1	0
OG0022994	Cr	MSYJ156930.1	27.9047
OG0022995	Cr	MSYJ053930.1	0.114881
OG0022996	Cr	MSYJ220320.1	0
OG0022997	Cr	MSYJ194020.1	0
OG0022999	Cr	MSYJ183900.1	0.0388871
OG0023000	Cr	MSYJ273890.1	15.0887
OG0023002	Cr	MSYJ115750.1	0
OG0023003	Cr	MSYJ163680.1	4.01359
OG0023004	Cr	MSYJ284290.2	23.2979
OG0023005	Cr	MSYJ022080.1	0
OG0023007	Cr	MSYJ279960.1	0
OG0023009	Cr	MSYJ274960.1	0
OG0023010	Cr	MSYJ083850.1	2.64807
OG0023011	Cr	MSYJ074270.1	0.385741
OG0023012	Cr	MSYJ199640.1	0
OG0023013	Cr	MSYJ242690.1	133.296
OG0023014	Cr	MSYJ041990.1	0.103457
OG0023017	Cr	MSYJ267570.1	0.345175
OG0023020	Cr	MSYJ147820.1	11.1546
OG0023021	Cr	MSYJ073370.1	0.134635
OG0023022	Cr	MSYJ121190.1	15.3352
OG0023023	Cr	MSYJ261940.1	0.0970812
OG0023024	Cr	MSYJ102340.1	0
OG0023027	Cr	MSYJ238390.1	0
OG0023029	Cr	MSYJ172080.1	0
OG0023030	Cr	MSYJ126170.1	0
OG0023033	Cr	MSYJ032630.1	2.52429
OG0023035	Cr	MSYJ050930.1	2.9176
OG0023036	Cr	MSYJ163310.1	0
OG0023037	Cr	MSYJ064520.1	38.9127
OG0023039	Cr	MSYJ194980.1	0.331418
OG0023040	Cr	MSYJ138280.1	0
OG0023041	Cr	MSYJ168830.1	0.806668
OG0023042	Cr	MSYJ240080.1	0
OG0023044	Cr	MSYJ117310.1	0.0718164
OG0023045	Cr	MSYJ042580.1	0
OG0023046	Cr	MSYJ031400.1	0
OG0023047	Cr	MSYJ222680.1	0
OG0023048	Cr	MSYJ217020.1	0.188883
OG0023049	Cr	MSYJ195000.1	0.200425
OG0023052	Cr	MSYJ217270.1	0
OG0023053	Cr	MSYJ072520.1	0
OG0023055	Cr	MSYJ093000.1	29.1585
OG0023056	Cr	MSYJ076360.1	0
OG0023059	Cr	MSYJ146480.1	8.88526
OG0023060	Cr	MSYJ007970.1	448.668
OG0023061	Cr	MSYJ070320.1	0.144494
OG0023063	Cr	MSYJ252320.1	17.4509
OG0023066	Cr	MSYJ171980.1	0
OG0023067	Cr	MSYJ131510.1	7.13544
OG0023068	Cr	MSYJ202430.1	0
OG0023069	Cr	MSYJ117300.1	5.0252
OG0023072	Cr	MSYJ174400.1	1001.79
OG0023073	Cr	MSYJ078810.1	7.82712
OG0023074	Cr	MSYJ280070.1	28.3716
OG0023076	Cr	MSYJ169710.1	0.11177
OG0023077	Cr	MSYJ194890.1	0.0338901
OG0023078	Cr	MSYJ025750.1	88.4232
OG0023081	Cr	MSYJ052590.1	12.1289
OG0023082	Cr	MSYJ168210.1	0.721117
OG0023085	Cr	MSYJ269190.1	0.134123
OG0023086	Cr	MSYJ202900.1	0.164289
OG0023087	Cr	MSYJ075830.1	0
OG0023088	Cr	MSYJ024530.1	0
OG0023090	Cr	MSYJ181850.1	12.5984
OG0023091	Cr	MSYJ023120.1	5.10578
OG0023092	Cr	MSYJ145230.1	0.614756
OG0023095	Cr	MSYJ175770.1	1.28976
OG0023096	Cr	MSYJ005750.1	0
OG0023097	Cr	MSYJ004680.1	0
OG0023099	Cr	MSYJ011740.2	33.9023
OG0023100	Cr	MSYJ274100.1	0
OG0023101	Cr	MSYJ137910.1	0
OG0023102	Cr	MSYJ104520.1	0.0264593
OG0023103	Cr	MSYJ112910.1	85.3977
OG0023104	Cr	MSYJ151870.1	13.5788
OG0023107	Cr	MSYJ264560.1	38.792
OG0023108	Cr	MSYJ141060.1	41.9386
OG0023109	Cr	MSYJ075330.2	10.6716
OG0023110	Cr	MSYJ035720.2	19.9865
OG0023111	Cr	MSYJ260450.1	1.12311
OG0023112	Cr	MSYJ269170.1	200.897
OG0023113	Cr	MSYJ005310.1	91.5157
OG0023114	Cr	MSYJ240090.1	0
OG0023115	Cr	MSYJ263520.1	0.201344
OG0023117	Cr	MSYJ006020.1	0
OG0023118	Cr	MSYJ098510.1	0
OG0023120	Cr	MSYJ125430.1	31.1267
OG0023121	Cr	MSYJ052610.1	0
OG0023122	Cr	MSYJ047630.1	15.7565
OG0023123	Cr	MSYJ259700.1	9.69324
OG0023124	Cr	MSYJ209840.1	0
OG0023126	Cr	MSYJ104290.1	0
OG0023127	Cr	MSYJ119300.1	0.0845189
OG0023129	Cr	MSYJ091100.1	5.58206
OG0023131	Cr	MSYJ282640.1	3.66685
OG0023132	Cr	MSYJ253270.1	0
OG0023134	Cr	MSYJ012470.1	0.06671
OG0023135	Cr	MSYJ238440.1	1.48683
OG0023137	Cr	MSYJ238120.1	0
OG0023140	Cr	MSYJ017990.1	0.0374752
OG0023144	Cr	MSYJ165480.1	13.3074
OG0023145	Cr	MSYJ184530.1	57.0785
OG0023146	Cr	MSYJ214370.1	2.53471
OG0023149	Cr	MSYJ141170.1	0.590828
OG0023151	Cr	MSYJ162180.1	20.7281
OG0023152	Cr	MSYJ187080.1	13.4835
OG0023153	Cr	MSYJ169180.1	3.32398
OG0023154	Cr	MSYJ096800.1	0
OG0023155	Cr	MSYJ127840.1	0.723103
OG0023156	Cr	MSYJ260030.1	0.0199241
OG0023157	Cr	MSYJ281880.1	0
OG0023159	Cr	MSYJ091000.1	6.79235
OG0023160	Cr	MSYJ120520.1	0
OG0023161	Cr	MSYJ114730.1	62.3806
OG0023162	Cr	MSYJ029720.1	0
OG0023163	Cr	MSYJ030920.1	6.67754
OG0023164	Cr	MSYJ001380.1	0
OG0023165	Cr	MSYJ071720.1	7.52998
OG0023166	Cr	MSYJ084630.1	0
OG0023167	Cr	MSYJ115400.1	28.0433
OG0023168	Cr	MSYJ000010.1	10.6893
OG0023169	Cr	MSYJ213790.1	1.35451
OG0023170	Cr	MSYJ277510.1	32.0033
OG0023171	Cr	MSYJ043080.1	0.683416
OG0023172	Cr	MSYJ009810.1	60.5892
OG0023174	Cr	MSYJ053040.1	0
OG0023175	Cr	MSYJ264740.1	12.8238
OG0023177	Cr	MSYJ127170.1	2.27615
OG0023179	Cr	MSYJ226790.1	0
OG0023182	Cr	MSYJ108510.1	0.305485
OG0023183	Cr	MSYJ227340.1	0
OG0023184	Cr	MSYJ233950.1	10.6937
OG0023185	Cr	MSYJ145820.1	0
OG0023186	Cr	MSYJ013080.1	1.739
OG0023187	Cr	MSYJ236250.1	0
OG0023188	Cr	MSYJ218940.1	0
OG0023189	Cr	MSYJ236800.1	0
OG0023190	Cr	MSYJ281380.1	13.3841
OG0023192	Cr	MSYJ027740.1	0
OG0023196	Cr	MSYJ012630.1	58.5767
OG0023197	Cr	MSYJ023630.3	7.91057
OG0023198	Cr	MSYJ005910.1	1.62427
OG0023199	Cr	MSYJ087070.1	33.4122
OG0023200	Cr	MSYJ286600.1	11.068
OG0023201	Cr	MSYJ147740.1	21.3509
OG0023202	Cr	MSYJ164940.1	0.112046
OG0023204	Cr	MSYJ059390.1	967.286
OG0023206	Cr	MSYJ115210.1	14.6433
OG0023208	Cr	MSYJ224240.1	7.14203
OG0023209	Cr	MSYJ206210.1	5.45376
OG0023211	Cr	MSYJ269280.1	31.6017
OG0023213	Cr	MSYJ272100.1	1.62457
OG0023216	Cr	MSYJ146630.1	0
OG0023217	Cr	MSYJ212460.1	0
OG0023219	Cr	MSYJ019800.1	32.2993
OG0023222	Cr	MSYJ207920.1	0
OG0023223	Cr	MSYJ057570.1	0
OG0023224	Cr	MSYJ000050.1	0
OG0023225	Cr	MSYJ064130.1	0.0758185
OG0023226	Cr	MSYJ223070.1	0.324263
OG0023227	Cr	MSYJ107880.1	0.128594
OG0023228	Cr	MSYJ149130.1	0
OG0023229	Cr	MSYJ073260.1	0.245347
OG0023230	Cr	MSYJ276400.1	0.583183
OG0023231	Cr	MSYJ105060.1	0
OG0023235	Cr	MSYJ280800.1	56.7854
OG0023236	Cr	MSYJ131390.1	0
OG0023237	Cr	MSYJ231460.2	42.6731
OG0023238	Cr	MSYJ201940.1	0
OG0023239	Cr	MSYJ280660.1	0
OG0023240	Cr	MSYJ110350.3	35.204
OG0023241	Cr	MSYJ090550.1	0
OG0023242	Cr	MSYJ072730.1	3.16614
OG0023243	Cr	MSYJ228700.1	0
OG0023244	Cr	MSYJ088060.1	12.0326
OG0023245	Cr	MSYJ240980.1	5.62669
OG0023246	Cr	MSYJ265570.1	0
OG0023247	Cr	MSYJ136930.1	1.74076
OG0023248	Cr	MSYJ113730.1	90.1256
OG0023249	Cr	MSYJ102480.1	23.8893
OG0023250	Cr	MSYJ109800.1	30.8922
OG0023251	Cr	MSYJ105390.1	1.93055
OG0023252	Cr	MSYJ174950.1	1.67324
OG0023255	Cr	MSYJ221360.1	0
OG0023257	Cr	MSYJ087520.1	9.41165
OG0023258	Cr	MSYJ086530.1	7.06481
OG0023259	Cr	MSYJ019850.1	0.197374
OG0023260	Cr	MSYJ268990.1	5.26556
OG0023261	Cr	MSYJ274780.1	0
OG0023262	Cr	MSYJ214960.2	18.7468
OG0023264	Cr	MSYJ225750.1	3.61338
OG0023265	Cr	MSYJ201050.1	49.5972
OG0023266	Cr	MSYJ140170.1	7.1551
OG0023268	Cr	MSYJ260680.1	0
OG0023269	Cr	MSYJ127640.1	0
OG0023270	Cr	MSYJ269390.1	0
OG0023271	Cr	MSYJ076930.1	114.66
OG0023272	Cr	MSYJ032830.1	0
OG0023273	Cr	MSYJ207420.1	0.480551
OG0023274	Cr	MSYJ171050.1	0
OG0023275	Cr	MSYJ196980.1	5.10986
OG0023276	Cr	MSYJ073100.1	0
OG0023277	Cr	MSYJ008850.1	12.5583
OG0023279	Cr	MSYJ187730.1	0
OG0023280	Cr	MSYJ075500.1	0.132318
OG0023282	Cr	MSYJ040160.1	2.44212
OG0023284	Cr	MSYJ130310.1	0.155844
OG0023285	Cr	MSYJ001750.1	0
OG0023286	Cr	MSYJ080570.1	0
OG0023288	Cr	MSYJ092520.1	263.448
OG0023289	Cr	MSYJ070520.2	6.66869
OG0023293	Cr	MSYJ146280.1	0
OG0023294	Cr	MSYJ083830.1	7.2921
OG0023295	Cr	MSYJ043350.1	4.48889
OG0023296	Cr	MSYJ286740.1	0.284439
OG0023297	Cr	MSYJ114740.1	539.281
OG0023298	Cr	MSYJ193740.1	220.419
OG0023299	Cr	MSYJ095360.1	3.41662
OG0023302	Cr	MSYJ146050.1	0
OG0023303	Cr	MSYJ155430.1	104.217
OG0023304	Cr	MSYJ005720.1	0
OG0023306	Cr	MSYJ033100.1	32.582
OG0023309	Cr	MSYJ116430.1	14.752
OG0023311	Cr	MSYJ040600.1	2.04454
OG0023312	Cr	MSYJ091870.1	17.2282
OG0023313	Cr	MSYJ240990.1	0.120946
OG0023314	Cr	MSYJ239200.1	16.0317
OG0023316	Cr	MSYJ078800.1	8.31567
OG0023317	Cr	MSYJ044450.1	0
OG0023319	Cr	MSYJ059670.4	27.4391
OG0023322	Cr	MSYJ023980.1	0
OG0023323	Cr	MSYJ000320.1	0
OG0023324	Cr	MSYJ097620.1	0.057848
OG0023325	Cr	MSYJ165210.1	28.6923
OG0023326	Cr	MSYJ052180.1	0
OG0023327	Cr	MSYJ201030.1	0
OG0023328	Cr	MSYJ068040.1	0
OG0023329	Cr	MSYJ213480.1	0
OG0023330	Cr	MSYJ225790.1	1.14202
OG0023331	Cr	MSYJ029980.1	0
OG0023332	Cr	MSYJ154830.1	0
OG0023333	Cr	MSYJ259650.1	0
OG0023334	Cr	MSYJ135890.1	16.7019
OG0023335	Cr	MSYJ198700.1	2.49174
OG0023336	Cr	MSYJ084560.1	0
OG0023337	Cr	MSYJ117280.1	1.81107
OG0023342	Cr	MSYJ019330.1	0.264039
OG0023343	Cr	MSYJ057260.1	0
OG0023344	Cr	MSYJ036710.1	5.70608
OG0023345	Cr	MSYJ051930.1	17.6102
OG0023346	Cr	MSYJ131280.1	0.658452
OG0023347	Cr	MSYJ247640.1	0
OG0023349	Cr	MSYJ277150.1	17.8642
OG0023350	Cr	MSYJ134710.1	4.57499
OG0023351	Cr	MSYJ229830.1	4.1718
OG0023352	Cr	MSYJ058400.1	0
OG0023353	Cr	MSYJ214500.1	0.204481
OG0023354	Cr	MSYJ083870.1	3.30728
OG0023356	Cr	MSYJ199010.1	4.02094
OG0023357	Cr	MSYJ084870.1	0
OG0023358	Cr	MSYJ212300.1	0
OG0023362	Cr	MSYJ143370.1	0.302049
OG0023363	Cr	MSYJ092330.1	0
OG0023365	Cr	MSYJ208160.1	3.81444
OG0023367	Cr	MSYJ075850.1	0.302279
OG0023369	Cr	MSYJ226950.1	0.13105
OG0023372	Cr	MSYJ029910.1	0
OG0023373	Cr	MSYJ015310.1	3.60894
OG0023374	Cr	MSYJ147410.1	11.3057
OG0023375	Cr	MSYJ258640.1	16.6284
OG0023377	Cr	MSYJ057970.1	0
OG0023378	Cr	MSYJ011240.1	0
OG0023379	Cr	MSYJ146940.1	0.135007
OG0023380	Cr	MSYJ126370.1	1.37976
OG0023383	Cr	MSYJ056650.4	6.02584
OG0023386	Cr	MSYJ238460.1	16.9715
OG0023387	Cr	MSYJ163730.1	5.9911
OG0023388	Cr	MSYJ203060.1	0.105914
OG0023389	Cr	MSYJ215790.1	66.845
OG0023391	Cr	MSYJ210740.2	0.881041
OG0023392	Cr	MSYJ070430.1	344.9
OG0023394	Cr	MSYJ080670.1	0
OG0023395	Cr	MSYJ276510.1	0
OG0023396	Cr	MSYJ073230.1	24.8915
OG0023397	Cr	MSYJ027330.1	0
OG0023399	Cr	MSYJ108850.1	0.710678
OG0023401	Cr	MSYJ198820.1	0
OG0023402	Cr	MSYJ156800.1	0.0135225
OG0023403	Cr	MSYJ076160.1	0
OG0023405	Cr	MSYJ243950.1	0.113951
OG0023406	Cr	MSYJ060190.1	0.548167
OG0023409	Cr	MSYJ080530.1	0
OG0023410	Cr	MSYJ007510.1	0.0733201
OG0023413	Cr	MSYJ143220.1	25.2067
OG0023415	Cr	MSYJ096940.1	0
OG0023416	Cr	MSYJ073830.1	1.31482
OG0023418	Cr	MSYJ098220.1	30.5872
OG0023419	Cr	MSYJ221300.1	43.4259
OG0023420	Cr	MSYJ185090.1	40.3481
OG0023422	Cr	MSYJ215700.1	0
OG0023423	Cr	MSYJ026560.1	0
OG0023425	Cr	MSYJ269060.1	168.844
OG0023426	Cr	MSYJ174420.1	49.43
OG0023428	Cr	MSYJ152570.1	0
OG0023429	Cr	MSYJ201440.1	0
OG0023430	Cr	MSYJ134860.1	39.2001
OG0023431	Cr	MSYJ003280.1	0
OG0023433	Cr	MSYJ148890.1	0
OG0023434	Cr	MSYJ093750.1	16.0792
OG0023435	Cr	MSYJ067920.1	0
OG0023437	Cr	MSYJ216260.1	0.256318
OG0023438	Cr	MSYJ115010.1	3.38791
OG0023441	Cr	MSYJ009760.1	0
OG0023442	Cr	MSYJ244510.1	67.2
OG0023444	Cr	MSYJ269300.1	0.779541
OG0023445	Cr	MSYJ282030.1	0.534004
OG0023448	Cr	MSYJ140800.1	2.53471
OG0023449	Cr	MSYJ200810.1	22.7627
OG0023450	Cr	MSYJ054860.1	0.831357
OG0023452	Cr	MSYJ111360.1	24.6538
OG0023454	Cr	MSYJ226020.1	0
OG0023455	Cr	MSYJ257060.1	0.168129
OG0023457	Cr	MSYJ139800.2	9.81498
OG0023458	Cr	MSYJ240520.1	0.181881
OG0023459	Cr	MSYJ038880.1	11.2357
OG0023460	Cr	MSYJ082210.1	0
OG0023462	Cr	MSYJ243670.1	0
OG0023463	Cr	MSYJ271140.1	0.0324088
OG0023465	Cr	MSYJ058840.1	0
OG0023466	Cr	MSYJ041660.1	0
OG0023472	Cr	MSYJ229910.1	0
OG0023474	Cr	MSYJ125140.1	1.39468
OG0023475	Cr	MSYJ101720.1	0
OG0023476	Cr	MSYJ036810.1	19.1768
OG0023477	Cr	MSYJ005870.1	5.19133
OG0023478	Cr	MSYJ185030.1	1.67884
OG0023479	Cr	MSYJ285220.1	0
OG0023480	Cr	MSYJ003710.1	7.98299
OG0023481	Cr	MSYJ284910.1	28.8102
OG0023482	Cr	MSYJ213280.1	0.152158
OG0023485	Cr	MSYJ132490.6	8.96866
OG0023486	Cr	MSYJ025120.1	0
OG0023487	Cr	MSYJ008430.1	0
OG0023488	Cr	MSYJ285070.1	0.297957
OG0023490	Cr	MSYJ209370.1	41.8976
OG0023495	Cr	MSYJ059480.1	3.34625
OG0023496	Cr	MSYJ224320.1	0
OG0023499	Cr	MSYJ045410.1	0
OG0023500	Cr	MSYJ198480.1	6.93928
OG0023501	Cr	MSYJ027720.1	31.5437
OG0023503	Cr	MSYJ203530.1	0.908321
OG0023504	Cr	MSYJ208770.1	0
OG0023505	Cr	MSYJ193520.1	0
OG0023506	Cr	MSYJ084620.1	0
OG0023509	Cr	MSYJ162720.1	7.19389
OG0023510	Cr	MSYJ201900.1	2.40517
OG0023512	Cr	MSYJ152980.1	0
OG0023513	Cr	MSYJ090610.1	0
OG0023514	Cr	MSYJ081110.1	0
OG0023518	Cr	MSYJ125740.1	1.12301
OG0023519	Cr	MSYJ002800.1	0.0698714
OG0023520	Cr	MSYJ144240.1	11.8626
OG0023523	Cr	MSYJ170280.1	0
OG0023524	Cr	MSYJ282930.1	0
OG0023525	Cr	MSYJ232490.1	1.04767
OG0023527	Cr	MSYJ272960.1	0
OG0023528	Cr	MSYJ021000.1	0.162406
OG0023530	Cr	MSYJ080780.1	0
OG0023531	Cr	MSYJ218870.3	15.9281
OG0023532	Cr	MSYJ012780.1	1.43474
OG0023533	Cr	MSYJ041160.1	0
OG0023534	Cr	MSYJ098370.1	0
