Orthogroup	Species	Gene	TPM
OG0011658	Cr	MSYJ191120.1	22.3237
OG0011659	Cs	Cs1g25710.1	0.340343
OG0011659	Cr	MSYJ134750.1	1.26251
OG0011659	Cs	orange1.1t04785.1	4.40278
OG0011660	Cs	Cs7g09060.4	2.73038
OG0011660	Cs	Cs7g09060.5	0.390718
OG0011660	Cr	MSYJ262330.3	5.94212
OG0011661	Cs	Cs2g03940.1	20.3559
OG0011661	Cs	Cs2g03940.2	3.72993
OG0011661	Cr	MSYJ186990.1	8.02846
OG0011662	Cs	Cs2g09030.1	5.24182
OG0011662	Cs	Cs2g09030.2	0.082876
OG0011662	Cr	MSYJ054340.1	0.952168
OG0011663	Cs	Cs8g10640.2	4.95546
OG0011663	Cs	Cs8g10640.3	4.784
OG0011663	Cr	MSYJ182010.3	30.3268
OG0011664	Cs	Cs2g26800.1	16.5964
OG0011664	Cs	Cs2g26800.2	18.5625
OG0011664	Cr	MSYJ060280.1	76.9119
OG0011665	Cs	Cs8g18870.1	0.392031
OG0011665	Cr	MSYJ019380.1	0
OG0011665	Cr	MSYJ205300.1	2.36137
OG0011666	Cs	Cs3g01030.1	0.115318
OG0011666	Cr	MSYJ163350.1	1.46171
OG0011666	Cs	orange1.1t04020.1	0.945901
OG0011667	Cs	Cs9g09280.1	18.8295
OG0011667	Cr	MSYJ022380.1	5.29643
OG0011667	Cr	MSYJ022380.2	5.29643
OG0011668	Cs	Cs7g06270.1	31.3334
OG0011668	Cs	Cs7g06270.2	0.442911
OG0011668	Cr	MSYJ156360.1	20.7805
OG0011669	Cs	Cs7g19510.1	8.64127
OG0011669	Cs	Cs7g19510.2	0.43005
OG0011669	Cr	MSYJ281280.1	13.2661
OG0011670	Cs	Cs9g16050.1	11.3267
OG0011670	Cs	Cs9g16050.2	0.244439
OG0011670	Cr	MSYJ210050.1	4.71994
OG0011671	Cs	Cs1g13200.1	22.2587
OG0011671	Cr	MSYJ138420.1	10.685
OG0011671	Cr	MSYJ138420.2	10.685
OG0011672	Cr	MSYJ270750.1	0
OG0011672	Cs	orange1.1t05165.1	0
OG0011672	Cs	orange1.1t05277.1	0
OG0011673	Cs	Cs8g13060.1	0
OG0011673	Cr	MSYJ040030.1	0
OG0011673	Cs	orange1.1t05039.1	0
OG0011674	Cs	Cs6g11170.1	42.0388
OG0011674	Cs	Cs6g11180.1	0.440808
OG0011674	Cr	MSYJ030660.1	54.5832
OG0011675	Cs	Cs6g09740.1	28.4747
OG0011675	Cs	Cs6g09740.2	27.0404
OG0011675	Cr	MSYJ023360.1	58.3222
OG0011676	Cr	MSYJ273410.1	0
OG0011676	Cs	orange1.1t05046.1	0
OG0011676	Cs	orange1.1t05287.1	0
OG0011677	Cr	MSYJ073340.1	25.0354
OG0011677	Cs	orange1.1t02649.1	43.5415
OG0011677	Cs	orange1.1t02649.2	0
OG0011678	Cs	Cs3g25520.1	75.163
OG0011678	Cs	Cs3g25520.2	0.941317
OG0011678	Cr	MSYJ255920.1	68.3271
OG0011679	Cs	Cs5g09590.3	0
OG0011679	Cs	Cs5g09590.4	1.54258
OG0011679	Cr	MSYJ106740.5	1.86576
OG0011680	Cs	Cs6g18030.1	76.4949
OG0011680	Cs	Cs6g18030.2	1.77503
OG0011680	Cr	MSYJ037030.1	15.7207
OG0011681	Cs	Cs4g03690.4	0.8984
OG0011681	Cs	Cs4g03690.5	4.31508
OG0011681	Cr	MSYJ190240.3	34.4132
OG0011682	Cr	MSYJ253100.1	0.693128
OG0011682	Cr	MSYJ253140.1	0
OG0011682	Cs	orange1.1t05935.1	0
OG0011683	Cs	Cs2g04150.1	0.467437
OG0011683	Cs	Cs2g04160.1	4.02195
OG0011683	Cr	MSYJ186790.1	13.2122
OG0011684	Cs	Cs5g03930.2	0
OG0011684	Cr	MSYJ232770.2	16.9058
OG0011684	Cs	orange1.1t05436.1	0
OG0011685	Cs	Cs3g10450.1	0.161053
OG0011685	Cs	Cs3g10460.1	0.0905889
OG0011685	Cr	MSYJ259250.1	1.06942
OG0011686	Cs	Cs7g18500.1	0
OG0011686	Cr	MSYJ018310.1	0
OG0011686	Cr	MSYJ199980.1	0
OG0011687	Cs	Cs1g22160.1	1.65603
OG0011687	Cs	Cs1g22160.2	107.699
OG0011687	Cr	MSYJ046310.1	38.6719
OG0011688	Cs	Cs7g30730.1	6.00647
OG0011688	Cs	Cs7g30730.2	4.63708
OG0011688	Cr	MSYJ050990.1	19.373
OG0011689	Cs	Cs2g27060.2	29.631
OG0011689	Cs	Cs2g27060.4	0.936623
OG0011689	Cr	MSYJ060060.2	5.39433
OG0011690	Cs	Cs2g19630.1	2.64621
OG0011690	Cr	MSYJ029170.1	0.811115
OG0011690	Cr	MSYJ029170.2	0.811115
OG0011691	Cr	MSYJ040570.1	111.168
OG0011691	Cs	orange1.1t00622.1	224.738
OG0011691	Cs	orange1.1t00622.2	0.413417
OG0011692	Cr	MSYJ112650.1	7.94601
OG0011692	Cr	MSYJ112650.2	7.94601
OG0011692	Cs	orange1.1t01787.1	3.69861
OG0011693	Cs	Cs5g02460.1	71.7011
OG0011693	Cs	Cs5g02460.2	0.612711
OG0011693	Cr	MSYJ234180.1	62.5515
OG0011694	Cs	Cs1g06340.1	2.25292
OG0011694	Cs	Cs1g06340.2	0.953615
OG0011694	Cr	MSYJ283210.1	9.86214
OG0011695	Cs	Cs7g30490.1	0.240647
OG0011695	Cs	Cs7g30490.2	0.518579
OG0011695	Cr	MSYJ051160.1	3.06689
OG0011696	Cs	Cs3g02090.1	20.3954
OG0011696	Cr	MSYJ181480.1	7.00227
OG0011696	Cr	MSYJ181480.2	7.00227
OG0011697	Cs	Cs9g04980.1	279.537
OG0011697	Cs	Cs9g04980.2	11.9813
OG0011697	Cr	MSYJ167830.1	248.228
OG0011698	Cs	Cs9g04110.1	25.0665
OG0011698	Cr	MSYJ140120.2	2.52204
OG0011698	Cr	MSYJ140120.3	2.52204
OG0011699	Cs	Cs4g09670.1	368.205
OG0011699	Cs	Cs4g09670.2	32.8612
OG0011699	Cr	MSYJ086240.1	229.217
OG0011700	Cs	Cs8g01470.1	0
OG0011700	Cs	Cs8g01470.2	10.2584
OG0011700	Cr	MSYJ103430.1	7.34492
OG0011701	Cs	Cs6g19020.1	10.8667
OG0011701	Cs	Cs6g19020.2	6.00541
OG0011701	Cr	MSYJ037980.1	7.10485
OG0011702	Cs	Cs2g06810.1	8.62079
OG0011702	Cr	MSYJ184300.1	3.36749
OG0011702	Cr	MSYJ184300.2	3.36749
OG0011703	Cs	Cs4g02580.1	43.5031
OG0011703	Cs	Cs4g02580.2	1.85917
OG0011703	Cr	MSYJ075480.1	37.7256
OG0011704	Cr	MSYJ124530.1	1.60013
OG0011704	Cr	MSYJ124530.3	1.60013
OG0011704	Cs	orange1.1t02761.1	3.4618
OG0011705	Cs	Cs9g01360.1	5.44198
OG0011705	Cs	Cs9g01360.2	0
OG0011705	Cr	MSYJ142200.1	9.90802
OG0011706	Cs	Cs5g04680.1	0
OG0011706	Cr	MSYJ232120.1	0.694218
OG0011706	Cr	MSYJ232130.1	0.415291
OG0011707	Cs	Cs8g14060.2	6.46609
OG0011707	Cs	Cs8g14060.3	0.106726
OG0011707	Cr	MSYJ196910.2	15.5514
OG0011708	Cs	Cs1g03340.1	1.62138
OG0011708	Cs	Cs1g03340.3	0.249649
OG0011708	Cr	MSYJ108040.2	0
OG0011709	Cs	Cs1g18760.1	10.7944
OG0011709	Cr	MSYJ029930.1	0.0146775
OG0011709	Cr	MSYJ029930.2	5.04026
OG0011710	Cs	Cs4g11270.1	13.492
OG0011710	Cr	MSYJ228730.1	3.79974
OG0011710	Cr	MSYJ228730.2	5.27585
OG0011711	Cs	Cs7g22170.1	0.224703
OG0011711	Cr	MSYJ024050.1	0.0782933
OG0011711	Cr	MSYJ097860.1	0
OG0011712	Cs	Cs3g23870.2	0.497877
OG0011712	Cs	Cs3g23870.3	0.376575
OG0011712	Cr	MSYJ257500.2	2.6678
OG0011713	Cs	Cs1g08360.1	69.0822
OG0011713	Cs	Cs1g08360.2	1.41465
OG0011713	Cr	MSYJ099530.1	63.2879
OG0011714	Cs	Cs7g01750.1	7.62657
OG0011714	Cs	Cs7g01750.2	12.5228
OG0011714	Cr	MSYJ162630.1	3.48731
OG0011715	Cs	Cs3g13170.1	0
OG0011715	Cs	Cs8g12390.1	0
OG0011715	Cr	MSYJ058760.1	0
OG0011716	Cs	Cs5g09840.1	68.179
OG0011716	Cs	Cs5g09840.2	4.3272
OG0011716	Cr	MSYJ106990.1	166.259
OG0011717	Cs	Cs2g16080.1	50.3097
OG0011717	Cr	MSYJ164910.1	7.51632
OG0011717	Cr	MSYJ164910.2	7.51632
OG0011718	Cs	Cs6g19910.1	27.6296
OG0011718	Cr	MSYJ038900.1	7.71185
OG0011718	Cr	MSYJ038900.2	7.71185
OG0011719	Cs	Cs1g22700.1	0.166991
OG0011719	Cs	Cs5g14570.1	8.35329
OG0011719	Cr	MSYJ182380.1	0.0334897
OG0011720	Cs	Cs1g06870.1	31.5318
OG0011720	Cs	Cs1g06870.2	6.8665e-08
OG0011720	Cr	MSYJ283680.1	39.6569
OG0011721	Cs	Cs5g02620.1	24.6112
OG0011721	Cr	MSYJ234020.1	57.3603
OG0011721	Cs	orange1.1t00458.1	44.1575
OG0011722	Cs	Cs7g24400.1	33.3419
OG0011722	Cr	MSYJ265290.1	17.3505
OG0011722	Cs	orange1.1t00878.1	31.6557
OG0011723	Cs	Cs3g15160.1	0
OG0011723	Cs	Cs3g15160.2	60.9472
OG0011723	Cr	MSYJ067320.1	29.682
OG0011724	Cs	Cs2g04080.1	0.247056
OG0011724	Cr	MSYJ186860.1	0.355914
OG0011724	Cr	MSYJ186860.2	0.00153235
OG0011725	Cr	MSYJ015940.1	14.6965
OG0011725	Cs	orange1.1t01452.1	0
OG0011725	Cs	orange1.1t01452.2	7.64467
OG0011726	Cs	Cs7g11430.1	11.6439
OG0011726	Cs	Cs7g11430.2	0.879146
OG0011726	Cr	MSYJ264680.1	17.5476
OG0011727	Cs	Cs8g12230.1	1.64395
OG0011727	Cs	Cs8g12230.2	60.2209
OG0011727	Cr	MSYJ247800.1	73.145
OG0011728	Cs	Cs1g12245.1	45.3324
OG0011728	Cr	MSYJ080480.1	1.44196
OG0011728	Cr	MSYJ127960.1	21.4449
OG0011729	Cs	Cs4g01490.1	24.7226
OG0011729	Cs	Cs4g01490.2	0
OG0011729	Cr	MSYJ074370.1	39.6006
OG0011730	Cs	Cs3g25700.2	0
OG0011730	Cs	Cs3g25700.3	4.33041
OG0011730	Cr	MSYJ255740.2	11.0307
OG0011731	Cs	Cs5g33700.1	29.8233
OG0011731	Cs	Cs5g33700.2	3.01179
OG0011731	Cr	MSYJ114040.1	41.3151
OG0011732	Cs	Cs8g06050.2	7.22065
OG0011732	Cr	MSYJ246290.2	7.55221
OG0011732	Cr	MSYJ246290.3	7.55221
OG0011733	Cs	Cs2g16960.4	0
OG0011733	Cs	Cs2g16960.5	1.78692
OG0011733	Cr	MSYJ135180.3	0.219009
OG0011734	Cs	Cs5g13360.1	16.44
OG0011734	Cs	Cs5g13360.2	0
OG0011734	Cr	MSYJ006800.1	25.8277
OG0011735	Cs	Cs5g29116.1	4.30863
OG0011735	Cs	Cs8g05260.1	0.838602
OG0011735	Cr	MSYJ220710.1	31.6096
OG0011736	Cs	Cs1g25760.1	110.337
OG0011736	Cs	Cs1g25760.2	0.71712
OG0011736	Cr	MSYJ278750.1	91.2966
OG0011737	Cs	Cs6g08390.1	0.51727
OG0011737	Cr	MSYJ017010.1	0.183863
OG0011737	Cr	MSYJ017010.2	0.194246
OG0011738	Cs	Cs3g17030.2	0
OG0011738	Cs	Cs3g17030.3	3.39467
OG0011738	Cr	MSYJ065530.2	8.53907
OG0011739	Cs	Cs7g11230.1	20.4194
OG0011739	Cr	MSYJ264540.1	5.10031
OG0011739	Cr	MSYJ264540.4	10.7416
OG0011740	Cs	Cs7g10550.1	12.8712
OG0011740	Cs	Cs7g10550.2	0.726403
OG0011740	Cr	MSYJ263880.1	23.4538
OG0011741	Cr	MSYJ108660.1	8.61194
OG0011741	Cs	orange1.1t00208.1	0.816415
OG0011741	Cs	orange1.1t00208.2	0.992832
OG0011742	Cs	Cs4g06920.1	0.193062
OG0011742	Cr	MSYJ022150.1	0
OG0011742	Cr	MSYJ123180.1	0.19603
OG0011743	Cs	Cs5g03600.1	56.7156
OG0011743	Cs	Cs5g03600.2	0
OG0011743	Cr	MSYJ233100.1	96.3324
OG0011744	Cs	Cs1g16290.1	4.66321
OG0011744	Cs	Cs1g16290.2	24.6513
OG0011744	Cr	MSYJ158980.1	29.388
OG0011745	Cs	Cs9g04760.1	0
OG0011745	Cr	MSYJ080200.1	0.304962
OG0011745	Cr	MSYJ139430.1	0
OG0011746	Cs	Cs1g26100.2	51.1057
OG0011746	Cs	Cs1g26100.5	44.085
OG0011746	Cr	MSYJ279070.2	12.6785
OG0011747	Cs	Cs1g22100.1	13.5343
OG0011747	Cs	Cs1g22100.3	2.75093
OG0011747	Cr	MSYJ046370.1	8.15231
OG0011748	Cs	Cs7g07150.1	2.50089
OG0011748	Cs	Cs7g07150.2	55.32
OG0011748	Cr	MSYJ071470.1	69.9083
OG0011749	Cs	Cs5g04580.2	0.206629
OG0011749	Cs	Cs5g04580.3	0
OG0011749	Cr	MSYJ232210.3	4.5175
OG0011750	Cs	Cs7g11970.1	17.1168
OG0011750	Cs	Cs7g11970.2	5.2505
OG0011750	Cr	MSYJ265070.1	10.3151
OG0011751	Cs	Cs4g18510.1	0
OG0011751	Cs	Cs4g18510.2	0
OG0011751	Cr	MSYJ146900.1	0
OG0011752	Cr	MSYJ113760.1	15.5443
OG0011752	Cs	orange1.1t01663.1	67.8147
OG0011752	Cs	orange1.1t01663.2	0.532334
OG0011753	Cs	Cs7g13980.1	3.21259
OG0011753	Cs	Cs7g13980.2	0
OG0011753	Cr	MSYJ155070.1	6.60125
OG0011754	Cs	Cs7g18440.1	0
OG0011754	Cr	MSYJ018360.1	0
OG0011754	Cr	MSYJ237000.1	0.0132533
OG0011755	Cs	Cs8g20870.1	87.6426
OG0011755	Cs	Cs8g20870.2	8.2251
OG0011755	Cr	MSYJ198330.1	44.123
OG0011756	Cs	Cs5g10310.1	46.3864
OG0011756	Cr	MSYJ102820.1	10.1634
OG0011756	Cr	MSYJ102820.2	10.1634
OG0011757	Cs	Cs6g10600.3	1.50266
OG0011757	Cs	Cs6g10600.4	5.03655
OG0011757	Cr	MSYJ030270.2	145.007
OG0011758	Cs	Cs7g16360.1	1.21677
OG0011758	Cs	Cs7g16360.2	22.4694
OG0011758	Cr	MSYJ090450.1	31.9658
OG0011759	Cs	Cs3g09650.1	264.319
OG0011759	Cs	Cs3g09650.2	0.623822
OG0011759	Cr	MSYJ100180.1	320.653
OG0011760	Cs	Cs4g05470.1	48.6788
OG0011760	Cs	Cs4g05470.2	49.7692
OG0011760	Cr	MSYJ121730.1	639.253
OG0011761	Cs	Cs9g15890.2	36.358
OG0011761	Cr	MSYJ196090.1	37.7282
OG0011761	Cr	MSYJ207240.2	235.222
OG0011762	Cs	Cs7g19190.1	0.0398932
OG0011762	Cr	MSYJ254110.1	0.224117
OG0011762	Cr	MSYJ281600.1	0
OG0011763	Cs	Cs7g10650.1	0
OG0011763	Cr	MSYJ165850.1	0
OG0011763	Cs	orange1.1t02322.1	0
OG0011764	Cs	Cs1g17160.1	16.9016
OG0011764	Cr	MSYJ012720.1	9.41762
OG0011764	Cr	MSYJ012720.2	1.08661
OG0011765	Cr	MSYJ285130.1	5.13138
OG0011765	Cs	orange1.1t01539.1	6.40725
OG0011765	Cs	orange1.1t01539.2	7.27206
OG0011766	Cs	Cs5g23640.1	29.3936
OG0011766	Cs	Cs5g23640.2	0.282286
OG0011766	Cr	MSYJ202400.1	22.4686
OG0011767	Cs	Cs3g13530.1	25.8461
OG0011767	Cr	MSYJ229490.1	4.48031
OG0011767	Cr	MSYJ229490.2	4.48031
OG0011768	Cs	Cs5g03760.1	5.63759
OG0011768	Cs	Cs5g03760.2	0.267673
OG0011768	Cr	MSYJ232940.1	7.96716
OG0011769	Cr	MSYJ060590.1	7.41755
OG0011769	Cs	orange1.1t00603.1	6.55064
OG0011769	Cs	orange1.1t02903.1	6.22084
OG0011770	Cs	Cs1g15960.1	57.0157
OG0011770	Cs	Cs1g15960.2	0.976031
OG0011770	Cr	MSYJ013600.1	72.5934
OG0011771	Cs	Cs3g02330.1	8.56404
OG0011771	Cr	MSYJ181380.1	0.0250449
OG0011771	Cr	MSYJ181380.2	15.275
OG0011772	Cs	Cs7g31270.3	0
OG0011772	Cr	MSYJ050430.2	8.14478
OG0011772	Cr	MSYJ050430.3	0
OG0011773	Cr	MSYJ057920.1	0.236311
OG0011773	Cs	orange1.1t01981.1	2.65622
OG0011773	Cs	orange1.1t01981.2	0.320931
OG0011774	Cs	Cs5g09390.1	66.7022
OG0011774	Cs	Cs5g09390.2	2.8229
OG0011774	Cr	MSYJ106520.1	110.185
OG0011775	Cs	Cs5g34730.1	1.0928
OG0011775	Cs	Cs8g01210.1	28.0947
OG0011775	Cr	MSYJ103190.1	42.032
OG0011776	Cs	Cs1g06830.1	7.24547
OG0011776	Cs	Cs1g06830.2	0.103916
OG0011776	Cr	MSYJ283640.1	99.8315
OG0011777	Cs	Cs2g12380.1	22.9364
OG0011777	Cr	MSYJ133440.1	14.0843
OG0011777	Cr	MSYJ133440.2	0
OG0011778	Cr	MSYJ109540.1	40.6151
OG0011778	Cs	orange1.1t00301.1	11.9202
OG0011778	Cs	orange1.1t00301.2	20.478
OG0011779	Cs	Cs1g21950.1	2.26198
OG0011779	Cs	Cs4g18560.1	13.0752
OG0011779	Cr	MSYJ046490.1	2.74373
OG0011780	Cs	Cs2g17030.1	28.005
OG0011780	Cs	Cs2g17030.2	1.4353
OG0011780	Cr	MSYJ135240.1	8.20361
OG0011781	Cs	Cs7g27380.2	0.566246
OG0011781	Cs	Cs7g27380.3	4.80443
OG0011781	Cr	MSYJ095860.1	5.00659
OG0011782	Cr	MSYJ136540.1	29.6545
OG0011782	Cs	orange1.1t03352.1	13.978
OG0011782	Cs	orange1.1t03353.1	6.91268
OG0011783	Cs	Cs6g12850.1	4.0371
OG0011783	Cs	Cs6g12850.2	147.816
OG0011783	Cr	MSYJ032040.1	34.2268
OG0011784	Cs	Cs8g10940.1	16.2321
OG0011784	Cr	MSYJ182260.1	9.32453
OG0011784	Cr	MSYJ182260.2	9.32453
OG0011785	Cr	MSYJ150200.1	0
OG0011785	Cr	MSYJ202020.1	0
OG0011785	Cs	orange1.1t01569.1	0
OG0011786	Cs	Cs7g23410.1	0
OG0011786	Cr	MSYJ158330.1	0.0158219
OG0011786	Cr	MSYJ158350.1	0
OG0011787	Cs	Cs5g33690.1	0
OG0011787	Cs	Cs6g16600.1	0.0631826
OG0011787	Cr	MSYJ035580.1	0.0850053
OG0011788	Cs	Cs6g20240.1	44.6574
OG0011788	Cs	Cs6g20240.2	0.769063
OG0011788	Cr	MSYJ069160.1	33.3116
OG0011789	Cs	Cs5g11790.2	0.331756
OG0011789	Cr	MSYJ176870.2	6.615
OG0011789	Cr	MSYJ176870.3	0
OG0011790	Cs	Cs8g14900.2	6.37037
OG0011790	Cs	Cs8g14900.3	2.30194
OG0011790	Cr	MSYJ095050.2	9.8532
OG0011791	Cs	Cs9g16210.1	2.01931
OG0011791	Cr	MSYJ210180.1	9.13923
OG0011791	Cr	MSYJ210180.2	9.13923
OG0011792	Cs	Cs7g22250.1	21.9885
OG0011792	Cs	Cs7g22250.2	0.160653
OG0011792	Cr	MSYJ041220.1	49.8327
OG0011793	Cs	Cs6g02550.1	14.4945
OG0011793	Cs	Cs6g02550.2	2.67929
OG0011793	Cr	MSYJ076870.1	9.36456
OG0011794	Cs	Cs9g16500.1	0.933033
OG0011794	Cr	MSYJ202850.1	0.20355
OG0011794	Cr	MSYJ210380.1	1.2474
OG0011795	Cs	Cs7g14910.1	1.15456
OG0011795	Cr	MSYJ243030.1	5.46567
OG0011795	Cr	MSYJ243030.2	5.46567
OG0011796	Cs	Cs9g10390.1	0
OG0011796	Cs	Cs9g10390.2	0.192032
OG0011796	Cr	MSYJ239820.1	0.320823
OG0011797	Cs	Cs8g06400.1	145.834
OG0011797	Cs	Cs8g06400.3	2.64077
OG0011797	Cr	MSYJ174790.1	58.3336
OG0011798	Cs	Cs2g01580.1	51.8956
OG0011798	Cs	Cs2g01580.2	11.136
OG0011798	Cr	MSYJ189210.1	67.0146
OG0011799	Cs	Cs6g02920.3	0.795771
OG0011799	Cs	Cs6g02920.4	18.4095
OG0011799	Cr	MSYJ076560.2	15.8625
OG0011800	Cs	Cs8g05020.1	44.3413
OG0011800	Cr	MSYJ245770.1	10.9968
OG0011800	Cr	MSYJ245770.2	10.9968
OG0011801	Cs	Cs1g17110.1	0.302661
OG0011801	Cr	MSYJ012760.1	3.99502
OG0011801	Cr	MSYJ244160.1	0.383085
OG0011802	Cs	Cs4g11650.1	0
OG0011802	Cs	Cs4g13130.1	0
OG0011802	Cr	MSYJ247160.1	0
OG0011803	Cs	Cs5g33980.1	2.24315
OG0011803	Cs	Cs5g33990.1	0.144637
OG0011803	Cr	MSYJ246750.1	1.44974
OG0011804	Cs	Cs9g01200.2	1.79374
OG0011804	Cs	Cs9g01200.4	9.06882
OG0011804	Cr	MSYJ142370.2	10.0593
OG0011805	Cs	Cs8g07510.2	2.0582
OG0011805	Cs	Cs8g07510.4	1.18738
OG0011805	Cr	MSYJ120610.5	1.13825
OG0011806	Cs	Cs1g19880.1	11.7375
OG0011806	Cs	Cs1g19880.2	30.7023
OG0011806	Cr	MSYJ048690.1	5.86089
OG0011807	Cs	Cs9g07720.1	11.6607
OG0011807	Cs	Cs9g07720.2	0.20494
OG0011807	Cr	MSYJ165230.1	20.151
OG0011808	Cs	Cs4g06710.1	0.283365
OG0011808	Cs	Cs4g06710.2	0
OG0011808	Cr	MSYJ122930.1	0.233315
OG0011809	Cs	Cs1g09560.1	0.335392
OG0011809	Cs	Cs1g09560.2	1.52741
OG0011809	Cr	MSYJ099030.1	7.99496
OG0011810	Cs	Cs5g33860.1	472.071
OG0011810	Cs	Cs5g33860.2	1.5329
OG0011810	Cr	MSYJ113890.1	318.756
OG0011811	Cs	Cs9g17420.1	0.222074
OG0011811	Cs	Cs9g17430.1	0
OG0011811	Cr	MSYJ211270.1	5.24426
OG0011812	Cs	Cs2g27920.1	16.4161
OG0011812	Cs	Cs2g27920.2	9.20354
OG0011812	Cr	MSYJ059270.1	19.9815
OG0011813	Cr	MSYJ024130.4	4.49425
OG0011813	Cr	MSYJ042870.1	0
OG0011813	Cs	orange1.1t01047.3	6.99291
OG0011814	Cs	Cs3g03820.1	6.19091
OG0011814	Cs	Cs3g03820.2	1.32303
OG0011814	Cr	MSYJ000610.1	11.5546
OG0011815	Cs	Cs8g09760.1	0
OG0011815	Cs	Cs9g14970.1	0
OG0011815	Cr	MSYJ217360.1	0
OG0011816	Cs	Cs4g02140.1	6.93754
OG0011816	Cs	Cs4g02140.2	0.601
OG0011816	Cr	MSYJ075110.1	12.0514
OG0011817	Cs	Cs7g13070.2	0.732383
OG0011817	Cr	MSYJ209580.1	49.5352
OG0011817	Cr	MSYJ209580.2	0
OG0011818	Cs	Cs5g20520.1	80.6232
OG0011818	Cs	Cs5g20520.2	70.0749
OG0011818	Cr	MSYJ171430.1	1258.16
OG0011819	Cs	Cs1g23500.1	4.1458
OG0011819	Cr	MSYJ276470.1	3.65765
OG0011819	Cr	MSYJ276470.2	3.25049
OG0011820	Cr	MSYJ226380.1	0
OG0011820	Cr	MSYJ244270.1	0
OG0011820	Cs	orange1.1t01940.1	0
OG0011821	Cs	Cs4g19240.1	0
OG0011821	Cr	MSYJ147630.1	0
OG0011821	Cr	MSYJ147640.1	0.546153
OG0011822	Cs	Cs7g27940.2	17.579
OG0011822	Cs	Cs7g27940.3	0.364416
OG0011822	Cr	MSYJ042710.2	8.11876
OG0011823	Cs	Cs9g04580.3	0.551148
OG0011823	Cs	Cs9g04580.8	5.32539
OG0011823	Cr	MSYJ139630.10	3.76745e-05
OG0011824	Cs	Cs7g03760.1	0
OG0011824	Cs	Cs7g03770.1	2.60643
OG0011824	Cr	MSYJ160600.1	1.27037
OG0011825	Cs	Cs4g11370.1	0
OG0011825	Cs	Cs4g11370.2	0.0295915
OG0011825	Cr	MSYJ282830.1	0.654076
OG0011826	Cs	Cs8g19820.1	17.1642
OG0011826	Cs	Cs8g19820.2	3.58149
OG0011826	Cr	MSYJ204440.1	19.0122
OG0011827	Cs	Cs6g22230.1	33.5884
OG0011827	Cr	MSYJ119180.1	11.1935
OG0011827	Cr	MSYJ119180.2	11.1935
OG0011828	Cs	Cs3g17260.1	0
OG0011828	Cs	Cs3g17260.2	0
OG0011828	Cr	MSYJ065320.1	0
OG0011829	Cs	Cs2g11320.1	20.4682
OG0011829	Cs	Cs2g11320.2	139.992
OG0011829	Cr	MSYJ132420.1	92.7222
OG0011830	Cs	Cs8g16220.1	0
OG0011830	Cs	Cs8g16230.1	0
OG0011830	Cr	MSYJ019530.1	0
OG0011831	Cs	Cs5g01370.1	19.7835
OG0011831	Cs	Cs5g01370.2	3.3119
OG0011831	Cr	MSYJ270050.1	143.537
OG0011832	Cs	Cs3g21290.2	3.7326
OG0011832	Cs	Cs5g12180.1	0
OG0011832	Cr	MSYJ249770.2	0.653206
OG0011833	Cs	Cs7g32040.3	4.948
OG0011833	Cs	Cs7g32040.4	3.64503
OG0011833	Cr	MSYJ049670.2	1.60584
OG0011834	Cs	Cs6g22010.2	3.67455
OG0011834	Cr	MSYJ119420.2	1.47258
OG0011834	Cr	MSYJ119420.3	1.47258
OG0011835	Cs	Cs1g09270.1	9.39362
OG0011835	Cr	MSYJ105160.1	4.98863
OG0011835	Cr	MSYJ105170.1	0
OG0011836	Cs	Cs7g02510.1	3.76261
OG0011836	Cr	MSYJ161880.1	3.52302
OG0011836	Cr	MSYJ161880.2	3.52302
OG0011837	Cs	Cs1g03530.1	15.3991
OG0011837	Cs	Cs1g03530.2	0.551694
OG0011837	Cr	MSYJ108200.1	13.5411
OG0011838	Cs	Cs4g13250.1	138.736
OG0011838	Cr	MSYJ018970.1	0
OG0011838	Cr	MSYJ021580.1	85.3376
OG0011839	Cs	Cs3g17310.1	19.3397
OG0011839	Cs	Cs3g17310.2	5.65487
OG0011839	Cr	MSYJ065270.1	1.17732
OG0011840	Cs	Cs7g31580.1	0.110362
OG0011840	Cr	MSYJ050140.1	0.433515
OG0011840	Cr	MSYJ111980.1	0
OG0011841	Cs	Cs5g15580.1	6.77736
OG0011841	Cs	Cs5g15580.2	1.11282
OG0011841	Cr	MSYJ242300.1	13.5398
OG0011842	Cs	Cs1g12280.4	3.50707
OG0011842	Cs	Cs1g12280.5	0
OG0011842	Cr	MSYJ128000.3	9.55022
OG0011843	Cs	Cs2g01780.1	34.8249
OG0011843	Cs	Cs2g01780.2	0.439283
OG0011843	Cr	MSYJ189020.1	21.4235
OG0011844	Cs	Cs3g16440.1	12.5728
OG0011844	Cs	Cs3g16440.2	0.497317
OG0011844	Cr	MSYJ066130.1	0.480368
OG0011845	Cr	MSYJ025960.1	0
OG0011845	Cs	orange1.1t01410.1	0
OG0011845	Cs	orange1.1t01410.2	0.0374993
OG0011846	Cs	Cs3g16730.1	56.3369
OG0011846	Cs	Cs3g16730.2	1.15045
OG0011846	Cr	MSYJ065870.1	59.4081
OG0011847	Cs	Cs1g24800.1	41.9011
OG0011847	Cs	Cs1g24800.2	0.364189
OG0011847	Cr	MSYJ277800.1	33.4019
OG0011848	Cs	Cs2g17490.1	27.6984
