Orthogroup	Cr	Cr.expr	Cs	Cs.expr
OG0017804	MSYJ193890.1	1.40971	Cs2g01240.1	0
OG0017805	MSYJ026590.1	0	Cs8g08110.1	0
OG0017806	MSYJ190960.1	17.2481	Cs4g02870.1	2.90731
OG0017807	MSYJ226360.1	0	Cs1g13000.1	0
OG0017808	MSYJ263880.1	23.7086	Cs7g10550.2	13.6246
OG0017810	MSYJ108660.1	8.71518	orange1.1t00208.1	1.17517
OG0017811	MSYJ043710.1	10.043	Cs2g24340.1	5.79724
OG0017812	MSYJ203650.1	27.5361	Cs8g20560.1	57.6992
OG0017813	MSYJ123180.1	0.182193	Cs4g06920.1	0.202208
OG0017814	MSYJ122740.1	10.3451	Cs4g06500.1	5.50434
OG0017815	MSYJ079340.1	3.8422	Cs5g14050.3	1.83149
OG0017816	MSYJ166030.1	15.5406	Cs9g06950.1	8.74955
OG0017817	MSYJ047950.1	20.0557	Cs1g20540.1	24.1536
OG0017818	MSYJ184770.1	21.5202	Cs2g06310.1	34.0808
OG0017819	MSYJ233100.1	97.4159	Cs5g03600.1	59.6558
OG0017821	MSYJ158980.1	29.7061	Cs1g16290.2	30.772
OG0017822	MSYJ079130.1	997.335	Cs4g15470.1	0
OG0017823	MSYJ263870.1	15.4888	Cs7g10540.1	14.4795
OG0017824	MSYJ139430.1	0	Cs9g04760.1	0
OG0017826	MSYJ246150.1	1.64722	Cs8g05420.1	0.406151
OG0017827	MSYJ191970.1	1.42819	Cs2g29630.1	0.675625
OG0017829	MSYJ269200.1	1.81422	Cs6g12270.1	3.90469
OG0017831	MSYJ267880.1	8.72349	orange1.1t03077.1	54.2766
OG0017833	MSYJ263330.1	38.8242	Cs7g10050.1	46.1909
OG0017834	MSYJ106230.1	0	Cs5g09090.1	0
OG0017835	MSYJ049680.1	5.17493	Cs7g32030.1	4.72663
OG0017837	MSYJ101740.1	0	Cs6g05490.1	0.458494
OG0017839	MSYJ146900.1	0	Cs4g18510.2	0
OG0017840	MSYJ113760.1	15.7357	orange1.1t01663.2	47.4447
OG0017843	MSYJ155070.1	6.66536	Cs7g13980.1	3.3643
OG0017846	MSYJ198330.1	44.6271	Cs8g20870.1	97.9903
OG0017847	MSYJ079900.1	44.4334	Cs5g32820.1	42.1332
OG0017848	MSYJ260970.1	4.71985	Cs2g15010.1	1.04863
OG0017849	MSYJ032290.1	6.7587	Cs6g13110.1	1.76292
OG0017851	MSYJ179490.1	54.5685	Cs9g14740.1	235.245
OG0017855	MSYJ175930.1	0.736907	Cs5g10750.1	0
OG0017856	MSYJ234360.2	13.487	Cs5g02300.3	15.3448
OG0017857	MSYJ074470.1	0.491627	Cs4g01610.1	0.425012
OG0017859	MSYJ017080.1	15.7758	Cs6g08310.1	14.2568
OG0017861	MSYJ225440.1	0	Cs5g24450.1	0
OG0017862	MSYJ121730.1	649.119	Cs4g05470.1	91.6562
OG0017863	MSYJ081930.1	2.65841	Cs1g05090.1	1.11289
OG0017864	MSYJ059030.1	0	Cs2g28170.1	0.733751
OG0017866	MSYJ269750.1	65.6385	Cs5g01690.1	63.8531
OG0017867	MSYJ141460.1	12.8332	Cs9g02060.1	5.66262
OG0017868	MSYJ145810.1	2.51196	Cs7g29120.1	0.430267
OG0017871	MSYJ236260.1	0.0564672	Cs1g01270.1	0
OG0017872	MSYJ055150.1	0	Cs3g20560.1	0
OG0017875	MSYJ110760.1	190.454	orange1.1t00429.1	95.6798
OG0017877	MSYJ063400.1	1.31662	Cs3g19310.1	0.673223
OG0017879	MSYJ094240.1	0	Cs6g12750.1	0
OG0017881	MSYJ076800.1	8.99245	Cs6g02630.1	11.0567
OG0017882	MSYJ165100.1	43.6024	Cs9g07880.1	88.2173
OG0017883	MSYJ227780.1	0.27092	Cs2g12200.1	0
OG0017885	MSYJ266580.1	0	orange1.1t02017.1	0
OG0017886	MSYJ019440.1	5.56974	Cs8g16120.1	7.3472
OG0017888	MSYJ185960.1	1.0726	Cs2g05010.1	0.0930638
OG0017889	MSYJ109670.1	36.8012	orange1.1t00313.1	12.6874
OG0017890	MSYJ017450.1	25.7175	Cs6g07840.1	5.84614
OG0017892	MSYJ011710.1	2.42341	Cs1g18150.1	1.07362
OG0017893	MSYJ032940.1	21.3671	Cs6g13750.1	50.3868
OG0017894	MSYJ191940.1	22.4753	Cs2g29600.1	122.923
OG0017895	MSYJ036920.1	30.3121	Cs6g17920.1	67.5708
OG0017896	MSYJ189790.1	5.23343	Cs4g04190.1	9.71512
OG0017897	MSYJ137270.1	0	Cs1g04010.1	0
OG0017898	MSYJ122130.1	0	Cs4g05870.1	0
OG0017899	MSYJ186930.1	84.5485	Cs2g04010.1	12.3867
OG0017900	MSYJ277040.1	0.279613	Cs1g24050.1	0
OG0017901	MSYJ013130.1	33.1813	Cs1g16620.1	40.1769
OG0017902	MSYJ136850.1	16.8297	orange1.1t04408.1	20.7141
OG0017904	MSYJ060580.1	0	orange1.1t02904.1	0
OG0017905	MSYJ128840.1	0.681014	Cs8g09650.1	0
OG0017906	MSYJ218080.1	5.18335	Cs5g32010.1	3.6657
OG0017907	MSYJ264950.1	1.21347	Cs7g11720.1	6.35553
OG0017909	MSYJ113740.1	13.9151	orange1.1t01665.1	13.4508
OG0017910	MSYJ178270.1	9.18529	Cs7g26390.1	5.89828
OG0017911	MSYJ156440.1	0	Cs7g06190.1	0
OG0017912	MSYJ193140.1	0	Cs2g30450.1	0.0755136
OG0017913	MSYJ222950.1	0.0313	orange1.1t03441.1	0
OG0017915	MSYJ077630.1	0	Cs2g26075.1	2.0559
OG0017916	MSYJ245500.1	1.41525	Cs8g04720.1	0.306432
OG0017918	MSYJ151280.1	114.255	Cs3g07610.1	1993.34
OG0017920	MSYJ106520.1	111.844	Cs5g09390.1	72.2021
OG0017921	MSYJ055000.1	48.7225	Cs3g20690.1	92.6129
OG0017922	MSYJ050050.1	0.53319	Cs7g31680.1	0.0535007
OG0017925	MSYJ249230.1	36.5944	Cs7g27420.2	76.4121
OG0017926	MSYJ079060.1	0	Cs4g15380.1	0
OG0017928	MSYJ142670.1	58.3547	Cs8g01980.1	10.5861
OG0017931	MSYJ000650.1	38.4246	Cs3g03750.1	71.8264
OG0017932	MSYJ066500.1	35.5015	Cs3g16040.1	40.2918
OG0017933	MSYJ177540.1	53.1216	Cs7g25890.1	14.8675
OG0017934	MSYJ087370.1	85.3162	Cs4g08350.1	137.868
OG0017935	MSYJ018800.1	8.65091	Cs8g15480.1	9.81659
OG0017936	MSYJ206070.1	13.1322	Cs8g18130.1	8.50562
OG0017937	MSYJ283640.1	101.103	Cs1g06830.1	7.70871
OG0017941	MSYJ033220.1	246.355	Cs6g14000.1	176.683
OG0017942	MSYJ191180.1	0.214383	Cs2g28820.1	0.0852731
OG0017943	MSYJ069710.1	95.4129	Cs6g20830.1	302.239
OG0017944	MSYJ204090.1	0.356512	Cs8g20150.1	0
OG0017945	MSYJ209910.1	0	Cs7g13450.1	0
OG0017946	MSYJ135240.1	8.2919	Cs2g17030.1	30.5054
OG0017947	MSYJ108920.1	36.9311	orange1.1t00234.1	32.8438
OG0017948	MSYJ020740.1	4.57405	Cs8g17490.1	6.82842
OG0017949	MSYJ220340.1	0.1593	Cs5g29570.1	21.4509
OG0017950	MSYJ152730.1	1.80711	Cs7g22290.1	2.8765
OG0017952	MSYJ213100.1	15.1137	Cs7g32480.1	25.775
OG0017956	MSYJ244420.1	79.7151	Cs8g03620.1	11.1246
OG0017957	MSYJ056970.1	9.37719	Cs2g19220.1	8.09307
OG0017958	MSYJ012880.1	3.01477	Cs1g16860.1	0.268745
OG0017959	MSYJ146560.1	12.7551	Cs3g20980.1	46.1931
OG0017960	MSYJ256300.1	58.5988	Cs3g25120.1	149.528
OG0017961	MSYJ159460.1	5.22441	orange1.1t04962.1	0
OG0017962	MSYJ113000.1	142.411	orange1.1t01751.1	58.8629
OG0017963	MSYJ083290.1	0	Cs2g23150.1	0
OG0017964	MSYJ158350.1	0	Cs7g23410.1	0
OG0017966	MSYJ219960.1	11.3816	Cs5g29920.1	5.49939
OG0017967	MSYJ036860.1	0	Cs6g17860.1	0
OG0017969	MSYJ083960.1	49.3106	Cs2g25190.1	72.8303
OG0017970	MSYJ147780.1	31.3005	Cs4g19400.1	18.8385
OG0017974	MSYJ061570.1	13.701	Cs2g25680.1	16.3398
OG0017975	MSYJ114030.1	0	Cs5g33710.1	0
OG0017977	MSYJ049260.1	0.292601	Cs1g19190.1	0.0751264
OG0017978	MSYJ177640.1	1.34372	Cs7g26000.1	0.299859
OG0017979	MSYJ285030.1	1.13877	Cs7g25380.1	3.15988
OG0017980	MSYJ107110.1	26.4021	Cs5g09960.1	53.9077
OG0017981	MSYJ272220.1	25.5289	Cs3g09510.1	5.7585
OG0017982	MSYJ287680.1	22.3223	Cs7g07850.1	11.3235
OG0017984	MSYJ267170.1	0	orange1.1t02087.1	0
OG0017985	MSYJ283620.1	46.4159	Cs1g06810.1	35.0849
OG0017986	MSYJ245930.1	160.799	Cs8g05170.1	28.6977
OG0017987	MSYJ101450.1	0	Cs6g05870.1	0
OG0017988	MSYJ118880.1	104.442	Cs9g19410.1	60.701
OG0017989	MSYJ139950.1	541.092	Cs9g04260.1	209.069
OG0017990	MSYJ244140.1	34.5838	Cs5g22890.1	10.6533
OG0017991	MSYJ197320.1	0	orange1.1t04593.1	0
OG0017992	MSYJ255990.1	71.4539	Cs3g25440.1	91.1286
OG0017994	MSYJ205080.1	0.831567	Cs8g19170.1	1.581
OG0017995	MSYJ060050.1	0.227811	Cs2g27070.1	1.04441
OG0017996	MSYJ030690.1	17.6991	Cs6g11220.1	34.8049
OG0017998	MSYJ151800.2	20.9955	orange1.1t00145.1	9.04419
OG0018001	MSYJ056430.1	8.14728	Cs2g18670.1	3.21009
OG0018004	MSYJ021160.1	1.22838	Cs3g20770.1	0.494422
OG0018005	MSYJ248230.1	40.791	Cs4g12610.1	15.443
OG0018006	MSYJ074590.1	24.8104	Cs4g01690.3	64.5555
OG0018007	MSYJ283360.1	0	Cs1g06490.1	13.3695
OG0018008	MSYJ071660.1	49.8863	Cs7g06890.1	65.2169
OG0018009	MSYJ186720.1	219.596	Cs2g04250.1	414.808
OG0018010	MSYJ057110.1	4.49592	Cs2g19370.1	6.50001
OG0018013	MSYJ189210.1	67.7577	Cs2g01580.1	54.6525
OG0018017	MSYJ129970.1	0	Cs2g21690.1	0
OG0018018	MSYJ269730.1	9.22088	Cs5g01710.1	3.5863
OG0018022	MSYJ101700.1	3.8753	Cs6g05550.1	5.18837
OG0018024	MSYJ202670.1	8.47628	Cs5g21910.1	8.53457
OG0018025	MSYJ158840.1	20.3934	orange1.1t03561.1	28.7283
OG0018026	MSYJ202110.1	0.219206	Cs5g23950.1	0.0841964
OG0018028	MSYJ209250.1	23.6745	Cs7g12700.1	32.2467
OG0018029	MSYJ258960.1	0.900307	Cs3g22400.1	0.435747
OG0018031	MSYJ140820.1	0	Cs9g02660.1	0
OG0018033	MSYJ019650.1	44.1859	Cs8g16390.1	41.3265
OG0018034	MSYJ232630.1	0	Cs5g04070.1	0
OG0018035	MSYJ239610.1	0	Cs9g10610.1	1.17362
OG0018036	MSYJ101160.1	0.458499	Cs6g06230.1	0.526497
OG0018037	MSYJ278590.1	10.9967	Cs1g25610.1	14.2155
OG0018040	MSYJ205980.1	2826.08	Cs8g18200.1	1859.36
OG0018041	MSYJ055650.1	4.00185	orange1.1t00873.1	45.4283
OG0018043	MSYJ277560.1	1.9786	Cs1g24590.1	1.13293
OG0018044	MSYJ045990.1	9.72258	Cs2g09500.1	3.97483
OG0018046	MSYJ231990.1	1.19512	Cs5g04810.1	1.71918
OG0018047	MSYJ106640.1	19.2471	Cs5g09490.1	20.5487
OG0018048	MSYJ256290.1	0.84537	Cs3g25130.1	0.248545
OG0018049	MSYJ071100.1	0.487482	Cs7g07560.1	0
OG0018050	MSYJ266660.1	0	orange1.1t02026.1	0
OG0018052	MSYJ040820.1	4.02755	orange1.1t00655.1	6.53817
OG0018053	MSYJ211300.1	0.0666303	Cs9g17460.1	0
OG0018054	MSYJ157410.1	13.7779	Cs7g05110.1	41.8783
OG0018056	MSYJ276900.1	15.5964	Cs1g23920.1	26.3644
OG0018057	MSYJ108810.1	7.56502	orange1.1t00225.1	7.54981
OG0018058	MSYJ288260.1	0.0959593	Cs1g19510.1	0.512085
OG0018059	MSYJ186830.1	2.09361	Cs2g04110.1	4.95516
OG0018061	MSYJ229460.1	15.6524	Cs3g13500.1	35.1822
OG0018063	MSYJ161620.1	0.0774444	Cs7g02770.1	0
OG0018065	MSYJ063810.1	1.02532	Cs3g18890.1	0.456184
OG0018066	MSYJ105740.1	14.0134	Cs5g08640.1	49.7675
OG0018069	MSYJ058570.1	1.51517	orange1.1t00768.1	3.97266
OG0018070	MSYJ075110.1	12.2047	Cs4g02140.1	7.96079
OG0018072	MSYJ017880.1	6.98439	Cs6g07390.1	3.0923
OG0018073	MSYJ109790.1	24.7621	orange1.1t00331.1	77.4034
OG0018074	MSYJ270060.1	45.7501	Cs5g01360.1	15.2276
OG0018075	MSYJ185190.1	0.831567	Cs2g05840.1	0
OG0018076	MSYJ043880.1	56.7342	Cs2g24560.1	163.109
OG0018078	MSYJ282470.1	0	Cs1g14560.1	0
OG0018079	MSYJ141610.1	6.43974	Cs9g01900.1	3.79428
OG0018080	MSYJ174630.1	23.9758	Cs2g16400.1	5.66696
OG0018081	MSYJ165760.1	0.504372	Cs9g07220.1	0
OG0018082	MSYJ281600.1	0	Cs7g19190.1	0.0418865
OG0018083	MSYJ099830.1	0.932711	Cs1g08720.1	2.43551
OG0018084	MSYJ287580.1	8.33441	Cs7g04720.1	22.9337
OG0018085	MSYJ267930.1	0	orange1.1t05655.1	0
OG0018087	MSYJ284620.1	471.525	Cs1g07950.1	440.391
OG0018088	MSYJ113040.1	0	orange1.1t01747.1	0.666937
OG0018091	MSYJ145060.1	28.5664	Cs7g29980.1	18.8769
OG0018092	MSYJ015170.1	0	Cs5g16040.1	0
OG0018093	MSYJ042710.2	28.058	Cs7g27940.2	50.881
OG0018094	MSYJ107520.1	61.8679	Cs1g02820.1	37.8023
OG0018095	MSYJ038500.1	0.459918	Cs6g19540.1	0.741535
OG0018097	MSYJ047100.1	8.00427	Cs1g21370.1	1.84759
OG0018098	MSYJ194380.1	0	Cs4g16280.1	0
OG0018099	MSYJ073790.1	36.733	Cs9g11530.1	156.883
OG0018100	MSYJ055170.1	14.369	Cs3g20540.1	24.881
OG0018101	MSYJ107990.1	0.516399	Cs1g03290.1	0
OG0018102	MSYJ029330.1	11.0129	Cs4g16840.1	12.919
OG0018103	MSYJ133610.1	2.84948	Cs2g12530.1	5.53987
OG0018105	MSYJ036830.1	0.591266	Cs6g17830.1	0.161225
OG0018106	MSYJ149570.1	20.4984	Cs7g24390.1	16.212
OG0018107	MSYJ233360.1	37.9034	Cs5g03330.1	92.4083
OG0018109	MSYJ113840.1	135.792	orange1.1t01655.1	160.697
OG0018112	MSYJ255500.1	0	Cs3g25950.1	0
OG0018113	MSYJ248870.1	1.13807	orange1.1t03242.1	0.119142
OG0018115	MSYJ132420.1	93.7137	Cs2g11320.1	168.12
OG0018116	MSYJ235940.1	127.467	Cs1g01580.1	77.0815
OG0018118	MSYJ110660.1	10.2833	orange1.1t00419.1	2.31469
OG0018121	MSYJ156410.1	172.345	Cs7g06230.1	104.04
OG0018122	MSYJ003230.1	0	Cs8g10080.1	0
OG0018123	MSYJ190480.1	1.77973	Cs4g03470.1	0.250853
OG0018124	MSYJ221770.1	16.0702	orange1.1t01873.1	7.38996
OG0018125	MSYJ235610.1	4.5333	Cs2g28610.1	13.3266
OG0018126	MSYJ136610.1	0.0318877	orange1.1t03344.1	0
OG0018127	MSYJ161480.1	56.9437	Cs7g02910.1	168.026
OG0018128	MSYJ111160.1	72.0661	orange1.1t00471.1	23.8799
OG0018129	MSYJ274040.1	0	Cs6g01350.1	0.269787
OG0018130	MSYJ035520.1	89.5372	Cs6g16540.1	108.108
OG0018131	MSYJ011720.1	62.6363	Cs1g18140.1	84.447
OG0018132	MSYJ111440.1	348.84	orange1.1t00502.1	188.968
OG0018133	MSYJ095560.1	23.494	Cs4g14310.1	58.6997
OG0018135	MSYJ283090.1	0	Cs1g06190.1	0
OG0018136	MSYJ013520.1	0	Cs1g16020.1	0.162685
OG0018137	MSYJ204270.1	0.17382	Cs8g19970.1	0
OG0018139	MSYJ105170.1	0	Cs1g09270.1	9.93731
OG0018140	MSYJ226340.1	0	orange1.1t02571.1	2.14584
OG0018141	MSYJ089560.1	53.3448	Cs7g17250.1	46.1814
OG0018142	MSYJ207160.1	108.476	Cs9g14190.1	24.4117
OG0018144	MSYJ098590.1	38.877	Cs1g01960.1	61.51
OG0018145	MSYJ037780.1	30.8374	Cs6g18840.1	77.2946
OG0018146	MSYJ258940.1	2.61033	Cs3g22420.1	3.08842
OG0018147	MSYJ162600.1	0.367813	Cs7g01770.1	0.106792
OG0018148	MSYJ231180.1	5.18204	Cs5g05670.1	5.03774
OG0018149	MSYJ088860.1	0	orange1.1t02408.1	0
OG0018151	MSYJ112340.1	0	orange1.1t00594.1	3.45222
OG0018152	MSYJ062650.1	0	Cs4g08620.1	10.1168
OG0018153	MSYJ219070.1	36.6505	Cs5g30860.1	22.3422
OG0018154	MSYJ071930.1	29.059	Cs7g06590.1	17.8399
OG0018155	MSYJ141150.1	98.7565	Cs9g02360.1	117.765
OG0018156	MSYJ030750.1	3.65235	Cs6g11280.1	0.092468
OG0018157	MSYJ242300.1	13.7052	Cs5g15580.1	8.06139
OG0018158	MSYJ094690.1	3.59269	Cs8g14740.1	1.08665
OG0018160	MSYJ026260.1	31.1253	Cs3g08880.2	32.6922
OG0018161	MSYJ156130.1	5.37016	Cs4g16000.1	1.62653
OG0018162	MSYJ038960.1	22.1177	Cs6g19970.1	19.2222
OG0018163	MSYJ201150.1	1.22615	Cs4g11900.1	0.87721
OG0018164	MSYJ155960.1	0.56595	Cs4g15800.1	0
OG0018165	MSYJ121340.1	4.43926	Cs4g05040.1	1.93016
OG0018167	MSYJ139340.1	4.39037	Cs9g04840.1	6.77465
OG0018168	MSYJ189020.1	21.6641	Cs2g01780.1	36.9364
OG0018169	MSYJ254850.1	4.49664	Cs3g26650.1	6.22127
OG0018170	MSYJ012280.1	36.9775	Cs1g17570.1	16.5812
OG0018171	MSYJ243390.1	0	Cs7g14560.1	0
OG0018172	MSYJ066130.1	0.970987	Cs3g16440.1	13.721
OG0018173	MSYJ250480.1	0.112125	Cs3g22050.1	0
OG0018174	MSYJ025960.1	0	orange1.1t01410.1	0.0306787
OG0018175	MSYJ007890.1	0.90833	Cs9g12400.1	0.905554
OG0018180	MSYJ097370.1	14.8126	orange1.1t02621.1	45.1078
OG0018182	MSYJ089890.1	94.0711	Cs7g16970.1	352.448
OG0018183	MSYJ013890.1	0.645452	Cs1g15660.1	1.54305
OG0018184	MSYJ192070.1	0	Cs2g29730.1	0
OG0018185	MSYJ209980.1	15.353	Cs7g13510.1	24.8275
OG0018186	MSYJ090270.1	210.049	Cs7g16520.1	38.3622
OG0018187	MSYJ102140.1	2.89673	Cs6g03740.1	1.86316
OG0018188	MSYJ132460.1	33.2713	Cs2g11370.1	46.388
OG0018189	MSYJ027760.1	0.134626	Cs2g21230.1	0
OG0018190	MSYJ017160.1	0.171461	Cs6g08220.1	1.25938
OG0018191	MSYJ111510.1	0	orange1.1t00509.1	0
OG0018193	MSYJ254800.1	4.33921	Cs3g26690.1	2.82885
OG0018194	MSYJ276880.1	0	Cs1g23900.1	0
OG0018195	MSYJ263840.1	17.2082	Cs7g10520.1	60.4572
OG0018197	MSYJ133500.1	1.21772	Cs2g12450.1	0.0442714
OG0018198	MSYJ097710.1	46.389	orange1.1t02581.1	66.3033
OG0018199	MSYJ037620.1	0	Cs6g18670.1	0
OG0018200	MSYJ054180.1	4.53479	Cs2g09160.1	6.72325
OG0018204	MSYJ175800.1	1.06216	Cs5g10630.1	0.693394
OG0018206	MSYJ101650.1	6.54244	Cs6g05610.1	2.93105
OG0018207	MSYJ244380.1	0.200107	Cs8g03580.1	0.419379
OG0018209	MSYJ148690.1	0	Cs4g20350.1	0
OG0018210	MSYJ266740.1	0	orange1.1t02033.1	0
OG0018212	MSYJ173850.1	0.0318182	orange1.1t04352.1	0
OG0018213	MSYJ249470.1	6.76568	Cs3g20970.1	5.61204
OG0018214	MSYJ050080.1	36.5453	Cs7g31650.1	37.155
OG0018215	MSYJ108740.1	2.5194	orange1.1t00218.1	3.1189
OG0018216	MSYJ078930.1	0.175639	Cs5g35150.1	0
OG0018217	MSYJ242960.1	15.7318	Cs7g14990.1	15.7354
OG0018218	MSYJ179360.1	0.410348	Cs9g14900.1	0
OG0018219	MSYJ063260.1	0.333739	Cs3g19460.1	0
OG0018221	MSYJ281970.1	4.29553	Cs7g18590.1	7.24993
OG0018222	MSYJ005770.1	17.4928	Cs1g02290.2	37.0293
OG0018223	MSYJ196820.1	11.0707	Cs8g13790.1	6.7182
OG0018226	MSYJ140300.1	0	Cs9g03940.1	1.86876
OG0018228	MSYJ195640.1	15.1543	Cs4g17530.1	75.0111
OG0018229	MSYJ038010.1	20.9413	Cs6g19060.1	11.8138
OG0018230	MSYJ278490.1	22.1542	Cs1g25500.1	10.9169
OG0018231	MSYJ204630.1	8.09519	Cs8g19620.1	7.01311
OG0018232	MSYJ186190.1	52.374	Cs2g04790.1	40.5798
OG0018233	MSYJ229300.1	156.657	Cs3g13300.1	85.7527
OG0018234	MSYJ040230.1	0.250789	Cs4g11610.1	0.0295656
OG0018236	MSYJ154140.1	62.9314	orange1.1t00811.1	331.681
OG0018238	MSYJ269160.1	7.5597	Cs3g03170.1	7.1717
OG0018239	MSYJ094930.1	26.4698	Cs8g14610.1	28.9691
OG0018241	MSYJ114390.1	0	orange1.1t05404.1	0
OG0018242	MSYJ257970.1	34.0482	Cs3g23400.1	90.4025
OG0018243	MSYJ086670.1	0	Cs4g09170.1	0.923147
OG0018244	MSYJ119460.1	823.132	Cs6g21950.1	109.386
OG0018245	MSYJ257240.1	5.35777	Cs3g24160.1	2.41232
OG0018247	MSYJ065080.1	112.086	Cs3g17500.1	98.3805
OG0018249	MSYJ092970.1	157.234	Cs5g06720.1	50.4897
OG0018250	MSYJ134770.1	0	orange1.1t04783.1	0
OG0018251	MSYJ185650.1	1.35777	Cs2g05310.2	0.245258
OG0018253	MSYJ104650.1	5.75527	orange1.1t03185.1	5.99176
OG0018254	MSYJ114810.1	37.2896	Cs7g15370.2	30.2172
OG0018255	MSYJ218210.1	2.28567	Cs5g31840.1	0.672478
OG0018256	MSYJ139290.1	9.51132	Cs9g04880.1	3.69757
OG0018257	MSYJ037760.1	60.1548	Cs6g18820.1	67.8274
OG0018258	MSYJ137100.1	0.0860433	Cs1g03840.1	0
OG0018260	MSYJ234720.1	34.0152	Cs5g01900.1	22.3493
OG0018261	MSYJ056150.1	46.8168	Cs2g18410.1	164.295
OG0018262	MSYJ085810.1	29.1739	Cs3g19740.1	118.592
OG0018263	MSYJ225360.1	0	Cs5g24370.1	0
OG0018264	MSYJ026200.1	34.3484	Cs3g08830.1	73.3287
OG0018265	MSYJ099840.1	0.15586	Cs1g08730.1	0.12002
OG0018266	MSYJ018500.1	7.95447	Cs7g18020.1	2.81444
OG0018269	MSYJ006470.1	91.288	Cs8g11020.1	66.396
OG0018270	MSYJ195540.1	19.7742	Cs4g17440.1	1228.54
OG0018271	MSYJ008140.1	0	Cs9g12670.1	0
OG0018272	MSYJ028390.1	88.4275	Cs2g20500.1	51.9355
OG0018274	MSYJ147970.2	25.1576	Cs4g19590.1	37.8353
OG0018276	MSYJ139900.1	0	Cs9g04310.1	0.241905
OG0018277	MSYJ189180.1	0.900175	Cs2g01610.1	0.680717
OG0018278	MSYJ020200.1	75.0083	Cs8g16940.1	280.218
OG0018279	MSYJ060490.1	0	Cs2g26570.1	0
OG0018281	MSYJ143890.1	0.0551611	Cs8g03200.1	0
OG0018282	MSYJ270290.1	36.4265	Cs5g01110.1	24.1032
OG0018283	MSYJ220980.1	50.8344	Cs5g28860.1	30.5205
OG0018284	MSYJ245910.1	0.154822	Cs8g05150.1	0.894573
OG0018285	MSYJ072110.1	18.0432	Cs7g06390.1	26.9001
OG0018287	MSYJ162090.1	0	Cs7g02300.1	0
OG0018289	MSYJ139010.1	0.0767127	Cs1g13840.1	0
OG0018290	MSYJ004990.1	2.98212	Cs1g11190.1	0
OG0018291	MSYJ209420.1	5.03222	Cs7g12900.1	0.469229
OG0018292	MSYJ261750.1	0.453035	Cs7g08480.1	0.0899604
OG0018295	MSYJ106860.1	29.1792	Cs5g09700.1	15.4481
OG0018296	MSYJ177390.1	7.55318	Cs5g12370.1	0.618293
OG0018297	MSYJ210920.1	36.5684	Cs9g17070.1	51.8927
OG0018298	MSYJ220420.1	17.4985	Cs5g29490.1	4.98429
OG0018299	MSYJ266570.1	0	orange1.1t02016.1	0
OG0018300	MSYJ081720.1	10.061	Cs1g04850.1	9.08226
OG0018301	MSYJ265300.1	21.0251	orange1.1t00877.1	6.96348
OG0018303	MSYJ218650.2	7.87774	Cs5g31290.1	24.9281
OG0018304	MSYJ281930.1	14.9772	Cs7g18750.1	92.6244
OG0018305	MSYJ184510.1	8.66219	Cs2g06580.1	12.3385
OG0018306	MSYJ171370.1	0.249979	Cs5g20590.1	0.0587564
OG0018307	MSYJ182860.1	16.3716	Cs2g08310.1	7.15156
OG0018309	MSYJ286930.1	0	orange1.1t00731.1	0
OG0018310	MSYJ031860.1	71.929	orange1.1t02210.1	63.3674
OG0018311	MSYJ184460.1	8.19524	Cs2g06630.1	12.4279
OG0018312	MSYJ138040.1	0	orange1.1t05525.1	0
OG0018313	MSYJ284130.1	4.27551	Cs1g07370.1	5.85347
OG0018314	MSYJ037530.1	0	Cs6g18570.1	0
OG0018315	MSYJ262280.1	12.7686	Cs7g09010.1	3.06035
OG0018316	MSYJ033320.1	0.892961	Cs6g14090.1	4.74643
OG0018318	MSYJ134680.1	22.0485	Cs2g13760.1	25.2428
OG0018323	MSYJ030570.1	52.1914	Cs6g11010.1	40.8853
OG0018324	MSYJ147140.1	58.1082	Cs4g18735.1	64.2812
OG0018325	MSYJ191070.1	15.4461	Cs2g28700.1	39.4766
OG0018326	MSYJ287090.1	13.9269	orange1.1t00747.1	16.1749
OG0018327	MSYJ118440.1	0	Cs9g18960.1	0
OG0018328	MSYJ047920.1	0.47375	Cs1g20570.1	0.0947506
OG0018329	MSYJ064030.1	0.109254	Cs3g18680.1	0.0472438
OG0018330	MSYJ142240.1	50.7916	Cs9g01320.1	59.811
OG0018331	MSYJ253520.1	0.914099	orange1.1t04042.1	0.28247
OG0018332	MSYJ036900.1	0	Cs6g17900.1	0
OG0018333	MSYJ106500.1	7.85861	Cs5g09370.1	8.9607
OG0018334	MSYJ206410.1	4.45757	Cs8g17840.1	0.447011
OG0018335	MSYJ028480.1	1.77041	Cs2g20400.1	7.0766
OG0018337	MSYJ156210.1	8.79228	Cs4g16090.1	15.2641
OG0018338	MSYJ016770.1	13.5102	Cs6g08680.1	52.2989
OG0018339	MSYJ064900.1	0.0686236	Cs3g17750.1	0.426528
OG0018340	MSYJ036580.1	401.22	Cs6g17590.1	69.1413
OG0018342	MSYJ217250.1	187.232	Cs5g15510.1	121.683
OG0018343	MSYJ037560.1	1.3872	Cs6g18610.1	3.1368
OG0018344	MSYJ217330.1	18.1718	Cs2g29750.1	27.4251
OG0018346	MSYJ253020.1	252.951	Cs5g26090.1	24.7702
OG0018349	MSYJ012770.1	0.73335	Cs1g17010.1	4.48082
OG0018350	MSYJ090390.1	114.373	Cs7g16410.1	147.622
OG0018352	MSYJ076130.1	146.686	Cs6g09020.1	111.953
